passageId,type,id,tag
"passage0","info","","夏竦，"
"passage0","info","","字子喬，"
"passage0","info","","江州德安人。"
"passage0","info","","父承皓"
"passage0","info","","上《平晉策》，"
"passage0","info","","補右侍禁，"
"passage0","info","","隸大名府。"
"passage0","info","","贈崇儀使，"
"passage0","info","","錄竦為潤州丹陽縣主簿。"
"passage0","info","",""
"passage6","info","","舉賢良方正，"
"passage6","info","","擢光祿寺丞、通判台州。"
"passage6","info","","召直集賢院，"
"passage6","info","","為國史編修官、判三司都磨勘司，"
"passage6","info","","累遷右正言。"
"passage6","info","","帝幸亳州，"
"passage6","info","","為東京留守推官。"
"passage6","info","","王旦數言竦材，"
"passage6","info","","命教書資善堂。"
"passage6","info","","同修起居注，"
"passage6","info","","為玉清昭應宮判官兼領景靈宮、會真觀事，"
"passage6","info","","遷尚書禮部員外郎、知制誥。"
"passage6","info","","遷戶部。"
"passage6","info","","遷禮部郎中。"
"passage6","info","",""
"passage6","info","","竦娶楊氏"
"passage14","info","","竦娶楊氏"
"passage15","info","","即與弟媦疏竦陰事"
"passage15","info","","偕訴開封府，"
"passage15","info","","下御史臺置劾，"
"passage15","info","","左遷職方員外郎、知黃州。"
"passage15","info","","徙鄧州，"
"passage15","info","","又徙襄州。"
"passage18","info","","仁宗即位，"
"passage18","info","","遷戶部郎中，"
"passage18","info","","徙壽、安、洪三州"
"passage24","info","","依中人張懷德為內助，"
"passage24","info","","宰相王欽若雅善竦，"
"passage24","info","","遂起復知制誥，"
"passage24","info","","為景靈判官、判集賢院，"
"passage24","info","","以左司郎中為翰林學士、勾當三班院兼侍讀學士、龍圖閣學士，"
"passage24","info","","又兼譯經潤文官。"
"passage24","info","","遷諫議大夫，"
"passage24","info","","為樞密副使、修國史，"
"passage24","info","","遷給事中。"
"passage27","info","","改參知政事、祥源觀使。"
"passage29","info","","與宰相呂夷簡不相能，"
"passage29","info","","復為樞密副使，"
"passage29","info","","遷刑部侍郎。"
"passage29","info","","史成，"
"passage29","info","","進兵部，"
"passage29","info","","尋進尚書左丞。"
"passage29","info","",""
"passage29","info","","罷為禮部尚書、知襄州，"
"passage29","info","","改穎州。"
"passage29","info","","徙青州兼安撫使。"
"passage29","info","","罷安撫，"
"passage29","info","","遷刑部尚書、徙應天府。"
"passage29","info","","以戶部尚書入為三司使。"
"passage29","info","","拜奉寧軍節度使、知永興軍，"
"passage37","info","","徙忠武軍節度使、知涇州。"
"passage37","info","","判永興軍兼陜西經略安撫招討，"
"passage37","info","","進宣徽南院使。"
"passage37","info","","與陳執中論兵事不合，"
"passage37","info","","詔徙屯鄜州。"
"passage41","info","","竦在涇州，"
"passage41","info","","朝廷遣龐籍就計事。"
"passage66","info","",""
"passage78","info","","」"
"passage96","info","",""
"passage98","info","","改判河中府，"
"passage98","info","","徙蔡州。"
"passage98","info","","召為樞密使。"
"passage111","info","","徙知亳州，"
"passage111","info","","改授吏部尚書。"
"passage111","info","","加資政殿學士。"
"passage114","info","","既至亳州，"
"passage114","info","","復拜宣徽南院使、河陽三城節度使、判並州。"
"passage114","info","","請復置宦者為走馬承受。"
"passage114","info","","拜同中書門下平章事、判大名府。"
"passage114","info","","召入為宰相。"
"passage114","info","","」遂改樞密使，"
"passage114","info","","封英國公。"
"passage114","info","",""
"passage126","info","","」罷知河南府，"
"passage126","info","","赴本鎮"
"passage126","info","","加兼侍中。"
"passage126","info","","徙武寧軍節度使，"
"passage126","info","","進鄭國公，"
"passage126","info","","錫ＳＳ與輔臣等。"
"passage130","info","","贈太師、中書令。"
"passage130","info","","賜謚文正，"
"passage130","info","","」改謚文莊。"
"passage130","info","",""
"passage136","info","","文集一百卷。"
"passage140","info","","時竦在關中，"
"passage143","info","","在並州"
