passageId,type,id,tag
"passage0","info","","王維，"
"passage0","info","","字摩詰。"
"passage0","info","","與弟縉齊名"
"passage0","info","","擢進士，"
"passage0","info","","調太樂丞，"
"passage0","info","","坐累為濟州司倉參軍。"
"passage0","info","","張九齡執政，"
"passage0","info","","擢右拾遺。"
"passage0","info","","歷監察御史。"
"passage6","info","","累遷給事中。"
"passage6","info","",""
"passage9","info","","祿山素知其才，"
"passage9","info","","迎置洛陽，"
"passage9","info","","迫為給事中。"
"passage12","info","","肅宗亦自憐之，"
"passage12","info","","下遷太子中允。"
"passage12","info","","遷中庶子，"
"passage12","info","","三遷尚書右丞。"
"passage12","info","",""
"passage12","info","","縉為蜀州刺史未還"
"passage12","info","","維自表「己有五短，"
"passage12","info","","使縉得還京師。"
"passage15","info","","縉為蜀州刺史未還"
"passage17","info","","久乃召縉為左散騎常侍。"
"passage17","info","","上元初卒，"
"passage17","info","","年六十一。"
"passage17","info","","縉在鳳翔，"
"passage17","info","","作書與別"
"passage20","info","","贈秘書監。"
"passage22","info","","寧、薛諸王待若師友。"
"passage27","info","","別墅在輞川"
"passage27","info","","與裴迪游其中，"
"passage27","info","","賦詩相酬為樂。"
"passage30","info","","表輞川第為寺"
"passage31","info","",""
"passage31","info","","代宗語縉曰"
"passage33","info","","」遣中人王承華往取，"
"passage33","info","","縉裒集數十百篇上之。"
