passageId,type,id,tag
"passage0","info","","承鈞，旻次子也"
"passage1","info","","承鈞遣人奉表契丹，"
"passage1","info","","自稱男"
"passage3","info","","述律答之以詔，呼承鈞為兒，許其嗣位。"
"passage7","info","","立七廟於顯聖宮。"
"passage7","info","",""
"passage7","info","","契丹遣高勳助承鈞"
"passage7","info","","承鈞遣李存瑰與勳攻上黨，"
"passage9","info","","契丹遣高勳助承鈞"
"passage11","info","",""
"passage11","info","","昭義節度使李筠叛命，"
"passage11","info","","遣其將劉繼沖、判官孫孚奉表稱臣，"
"passage11","info","","執其監軍周光遜、李廷玉送于太原，"
"passage15","info","","承鈞即率其國兵自將出團柏谷"
"passage17","info","","」承鈞至太平驛，"
"passage17","info","","封筠隴西郡王。"
"passage20","info","","遣宣徽使盧贊監其軍，"
"passage20","info","","筠心益不平，"
"passage20","info","","承鈞遣宰相衛融和解之。"
"passage22","info","","衛融被執至京師，"
"passage22","info","","太祖皇帝問融承鈞所以助筠反狀，"
"passage22","info","","太祖命以鐵楇擊其首，"
"passage25","info","","遣融致書于承鈞"
"passage25","info","","求周光遜等，"
"passage25","info","","約亦歸融太原。"
"passage27","info","","承鈞不報"
"passage27","info","","融遂留京師。"
"passage31","info","","以抱腹山人郭無為參議國政。"
"passage33","info","","周太祖討李守貞于河中，"
"passage33","info","","無為詣軍門上謁，"
"passage33","info","","太祖奇之。"
"passage38","info","","承鈞內樞密使段常識之，"
"passage38","info","","薦其材，"
"passage38","info","","承鈞以諫議大夫召之，"
"passage38","info","","遂以為相。"
"passage39","info","","宿衛殿直行首王隱、劉紹、趙鸞等謀作亂，"
"passage39","info","","其詞連段常，"
"passage39","info","","乃罷常樞密為汾州刺史，"
"passage39","info","","縊殺之。"
"passage40","info","",""
"passage45","info","","乃拜五臺山僧繼顒為鴻臚卿。"
"passage45","info","","繼顒，"
"passage45","info","","故燕王劉守光之子，"
"passage49","info","","繼顒後累官至太師、中書令，"
"passage49","info","","追封定王。"
"passage49","info","",""
"passage57","info","",""
"passage57","info","","承鈞立十三年病卒"
"passage57","info","","其養子繼恩立。"
"passage58","info","","承鈞立十三年病卒"
