passageId,type,id,tag
"passage0","info","","劉仁軌，"
"passage0","info","","字正則，"
"passage0","info","","汴州尉氏人。"
"passage4","info","","赤牒補息州參軍。"
"passage4","info","","轉陳倉尉。"
"passage4","info","","部人折沖都尉魯寧者"
"passage7","info","","仁軌搒殺之"
"passage11","info","","更擢咸陽丞。"
"passage13","info","","校獵同州。"
"passage19","info","","拜新安令。"
"passage19","info","","累遷給事中。"
"passage19","info","","為李義府所惡，"
"passage19","info","","出為青州刺史。"
"passage23","info","","坐免官"
"passage25","info","","蘇定方既平百濟，"
"passage25","info","","留郎將劉仁願守其城，"
"passage25","info","","百濟故將福信及浮屠道琛迎故王子扶餘豐立之"
"passage25","info","","引兵圍仁願"
"passage27","info","","詔仁軌檢校帶方州刺史，"
"passage28","info","","信等釋仁願圍"
"passage28","info","","退保任存城。"
"passage30","info","","仁軌與仁願合，"
"passage31","info","","時定方伐高麗，"
"passage31","info","","圍平壤不克。"
"passage31","info","","高宗詔仁軌拔軍就新羅與金法敏議去留計。"
"passage42","info","",""
"passage42","info","","時賊守真峴城"
"passage42","info","","仁軌夜督新羅兵薄城扳堞，"
"passage43","info","","時賊守真峴城"
"passage50","info","","」於是仁師、仁願及法敏帥陸軍以進，"
"passage50","info","","仁軌與杜爽、扶餘隆繇熊津白江會之。"
"passage50","info","","遇倭人白江口，"
"passage53","info","","扶餘豐脫身走，"
"passage54","info","","偽王子扶餘忠勝、忠志等率其眾與倭人降，"
"passage54","info","","定方破百濟，"
"passage57","info","","仁師曰"
"passage58","info","","」仁軌曰"
"passage59","info","","」二人訖拔其城。"
"passage60","info","","遲受信委妻子奔高麗"
"passage61","info","","仁師等振旅還，"
"passage61","info","","詔留仁軌統兵鎮守。"
"passage68","info","","」帝嘆賞之"
"passage68","info","","超進仁軌六階，"
"passage68","info","","真拜帶方州刺史，"
"passage68","info","","賜第一區，厚賚妻子，璽書褒勉"
"passage74","info","",""
"passage74","info","","時劉仁願為卑列道總管"
"passage74","info","","與仁軌俱還。"
"passage78","info","","時劉仁願為卑列道總管"
"passage82","info","","仁軌當留"
"passage88","info","","由是以仁願為不忠。"
"passage90","info","","仁軌任帶方州，"
"passage90","info","","謂人曰：「天將富貴此翁邪！"
"passage90","info","","答曰：「當削平遼海，"
"passage93","info","","及封泰山，"
"passage93","info","","仁軌乃率新羅、百濟、儋羅、倭四國酋長赴會。"
"passage93","info","","天子大悅，"
"passage93","info","","擢為大司憲。"
"passage93","info","","遷右相，"
"passage93","info","","兼檢校太子左中護。"
"passage93","info","","累功封樂城縣男。"
"passage98","info","","進金紫光祿大夫，"
"passage100","info","","仁軌率兵絕瓠蘆河，攻大鎮七重城，破之。"
"passage103","info","","進爵為公"
"passage103","info","","子及兄子授上柱國者三人，"
"passage103","info","","州黨榮之，"
"passage103","info","","號所居為「樂城鄉三柱里」。"
"passage103","info","","俄拜尚書左僕射兼太子賓客，"
"passage103","info","","仍知政事。"
"passage103","info","",""
"passage103","info","","命為洮河道行軍鎮守大使。"
"passage103","info","","加太子少傅。"
"passage103","info","","聽解左僕射。"
"passage103","info","","太子監國，"
"passage103","info","","詔仁軌與裴炎、薛元超留輔。"
"passage103","info","","及太子赴東都，"
"passage103","info","","又詔太孫重照留守，"
"passage103","info","","仁軌副之"
"passage111","info","","武后臨朝"
"passage111","info","","復拜左僕射。"
"passage111","info","","仁軌專知留守事。"
"passage111","info","","後遣武承嗣齎璽書慰勉。"
"passage111","info","","改文昌左相、同鳳閣鸞臺三品。"
"passage111","info","","卒年八十五。"
"passage111","info","","冊贈開府儀同三司、並州大都督，"
"passage111","info","","陪葬乾陵"
"passage117","info","","賜其家實封三百戶。"
"passage117","info","",""
"passage120","info","","嘗為御史袁異式所劾，"
"passage121","info","","及拜大司憲，"
"passage122","info","","仁軌持觴曰：「所不與公者"
"passage123","info","","」後既執政，"
"passage123","info","","薦為司元大夫。"
"passage125","info","","及鎮洮河，"
"passage125","info","","多為中書令李敬玄抑卻，"
"passage125","info","","仁軌乃表敬玄為帥以代己，"
"passage126","info","","裴炎下獄，"
"passage126","info","","仁軌方留守京師，"
"passage126","info","","郎將姜嗣宗以使來，"
"passage129","info","","表嗣宗知炎反狀不告。"
"passage129","info","","武后怒，拉殺之"
