passageId,type,id,tag
"passage0","info","","陳子昂，"
"passage0","info","","字伯玉，"
"passage0","info","","梓州射洪人。"
"passage0","info","","其先居新城，"
"passage0","info","","六世祖太樂，"
"passage2","info","","梁武帝命為郡司馬。"
"passage2","info","","父元敬，"
"passage2","info","","舉明經，"
"passage2","info","","調文林郎。"
"passage2","info","",""
"passage8","info","","舉進士。"
"passage8","info","","時高宗崩，"
"passage8","info","","將遷梓宮長安，"
"passage8","info","","子昂盛言東都勝塏，"
"passage8","info","","可營山陵。"
"passage8","info","","上書曰："
"passage29","info","","武後奇其才"
"passage29","info","","召見金華殿。"
"passage29","info","","擢麟臺正字。"
"passage32","info","","」子昂因是勸後興明堂、大學，"
"passage32","info","","即上言："
"passage47","info","",""
"passage59","info","",""
"passage68","info","","賜筆札中書省，"
"passage69","info","","子昂對三事。"
"passage69","info","","其一言："
"passage81","info","",""
"passage104","info","","子昂上疏曰："
"passage112","info","",""
"passage120","info","",""
"passage133","info","",""
"passage179","info","",""
"passage185","info","",""
"passage201","info","",""
"passage219","info","",""
"passage219","info","","俄遷右衛胄曹參軍"
"passage219","info","",""
"passage219","info","","子昂上《周受命頌》以媚悅後。"
"passage220","info","","俄遷右衛胄曹參軍"
"passage224","info","","擢右拾遺。"
"passage224","info","",""
"passage227","info","","表子昂參謀。"
"passage227","info","","次漁陽，"
"passage227","info","","子昂諫曰"
"passage234","info","","」攸宜以其儒者，謝不納"
"passage240","info","","縣令段簡貪暴"
"passage240","info","","欲害子昂"
"passage242","info","","年四十三。"
"passage242","info","",""
"passage242","info","",""
"passage242","info","","為《感遇詩》三十八章"
"passage242","info","","王適曰"
"passage242","info","","」乃請交。"
"passage249","info","","大歷中，"
"passage249","info","","東川節度使李叔明為立旌德碑於梓州，"
