passageId,type,id,tag
"passage0","info","","哲宗憲元繼道顯德定功欽文睿武齊聖昭孝皇帝，"
"passage0","info","","諱煦"
"passage0","info","","神宗第六子也，"
"passage0","info","","母曰欽聖皇后朱氏。"
"passage0","info","","熙寧九年十二月七日己丑生於宮中，"
"passage0","info","","初名傭"
"passage0","info","","授檢校太尉、天平軍節度使，"
"passage0","info","","封均國公。"
"passage0","info","","元豐五年，"
"passage0","info","","遷開府儀同三司、彰武軍節度使，"
"passage0","info","","進封延安郡王。"
"passage16","info","","命宰臣王珪為山陵使。"
"passage16","info","","始同太皇太后聽政。"
"passage20","info","","賜叔雍王顥、曹王頵贊拜不名。"
"passage20","info","","樞密院與三省同議以進。"
"passage20","info","","尚書左僕射、郇國公王珪進封岐國公。"
"passage20","info","","顥進封揚王，"
"passage20","info","","頵為荊王，"
"passage20","info","","並加太保。"
"passage20","info","","弟寧國公佶為遂寧郡王，"
"passage20","info","","儀國公佖為太寧郡王，"
"passage20","info","","成國公俁為咸寧郡王，"
"passage20","info","","和國公似為普寧郡王。"
"passage20","info","","高密郡王宗晟、漢東郡王宗瑗、華原郡王宗愈、安康郡王宗隱、建安郡王宗綽並為開府儀同三司。"
"passage20","info","","太師、潞國公文彥博為司徒，"
"passage20","info","","濟陽郡王曹佾為太保，"
"passage20","info","","特進王安石為司空，"
"passage30","info","","初御紫宸殿。"
"passage30","info","","加李乾德同中書門下平章事，"
"passage30","info","","董氈檢校太尉。"
"passage34","info","","召呂公著侍讀。"
"passage45","info","","資政殿學士司馬光過闕，"
"passage45","info","","入見。"
"passage49","info","","王珪薨。"
"passage49","info","","改命蔡確為山陵使。"
"passage49","info","","以蔡確為尚書左僕射兼門下侍郎，"
"passage49","info","","韓縝為尚書右僕射兼中書侍郎，"
"passage49","info","","章惇知樞密院，"
"passage49","info","","司馬光為門下侍郎。"
"passage59","info","","以資政殿大學士呂公著為尚書左丞。"
"passage67","info","","鎮江軍節度使韓絳進開府儀同三司。"
"passage92","info","","左僕射蔡確、右僕射韓縝並遷秩、加食邑，"
"passage92","info","","揚王顥、荊王頵並為太傅。"
"passage101","info","",""
"passage111","info","","詔安撫使韓絳振之。"
"passage115","info","","董氈卒，"
"passage115","info","","以其子阿里骨襲河西軍節度使、邈川首領。"
"passage117","info","","刑部侍郎蹇周輔坐變鹽法落職。"
"passage119","info","","蔡確罷。"
"passage119","info","","以司馬光為尚書左僕射、門下侍郎。"
"passage119","info","","以呂公著為門下侍郎。"
"passage119","info","","守尚書右丞李清臣為尚書左丞，"
"passage119","info","","試吏部尚書呂大防為尚書右丞。"
"passage125","info","","章惇罷。"
"passage125","info","","以吏部尚書范純仁同知樞密院事。"
"passage131","info","","罷諸州常平管勾官。"
"passage135","info","","以程頤為崇政殿說書。"
"passage143","info","","韓縝罷。"
"passage146","info","","王安石薨。"
"passage146","info","","以呂公著為尚書右僕射兼中書侍郎，"
"passage146","info","","文彥博平章軍國重事。"
"passage150","info","","揚王顥、荊王頵並特授太尉。"
"passage157","info","","以資政殿大學士韓維為門下侍郎。"
"passage157","info","","命程頤同修立國子監條制。"
"passage157","info","","幸揚王、荊王第，"
"passage157","info","","復左、右天廄坊。"
"passage157","info","","詔文彥博班宰相之上。"
"passage166","info","","呂惠卿落職，"
"passage166","info","","分司南京、蘇州居住。"
"passage166","info","","以富弼配享神宗廟庭。"
"passage181","info","","封弟偲為祁國公。"
"passage184","info","",""
"passage184","info","","司馬光薨。"
"passage189","info","","試中書舍人蘇軾為翰林學士、知制誥。"
"passage189","info","","張璪罷。"
"passage196","info","","以尚書左丞呂大防為中書侍郎，"
"passage196","info","","御史中丞劉摯為尚書右丞。"
"passage196","info","",""
"passage205","info","","封秉常子乾順為夏國主。"
"passage205","info","","詔蘇轍、劉分文編次神宗御制。"
"passage210","info","","遣左司諫朱光庭使河北，"
"passage227","info","","詔太師文彥博十日一議事都堂。"
"passage232","info","","以徐州布衣陳師道為亳州司戶參軍。"
"passage235","info","","李清臣罷。"
"passage237","info","","以劉摯為尚書左丞，"
"passage237","info","","兵部尚書王存為尚書右丞。"
"passage242","info","","以安燾知樞密院事。"
"passage246","info","","韓絳以司空致仕。"
"passage253","info","","進封李乾德為南平王。"
"passage253","info","","韓維罷。"
"passage257","info","","程頤罷經筵，"
"passage257","info","","權同管勾西京國子監。"
"passage260","info","","命呂大防為西京安奉神宗御容禮儀使。"
"passage262","info","","授西蕃首領心牟欽氈銀州團練使，"
"passage262","info","","溫溪心瓜州團練使。"
"passage265","info","","岷州行營將種誼復洮州，"
"passage278","info","",""
"passage296","info","","阿里骨奉表詣闕謝罪，"
"passage308","info","",""
"passage308","info","","韓絳薨。"
"passage316","info","","以呂公著為司空、同平章軍國事，"
"passage316","info","","呂大防為尚書左僕射兼門下侍郎，"
"passage316","info","","范純仁為尚書右僕射兼中書侍郎。"
"passage316","info","","以觀文殿學士孫固為門下侍郎，"
"passage316","info","","劉摯為中書侍郎，"
"passage316","info","","王存為尚書左丞，"
"passage316","info","","御史中丞胡宗愈為尚書右丞，"
"passage316","info","","戶部侍郎趙瞻簽書樞密院事。"
"passage328","info","","荊王頵薨。"
"passage334","info","","進封揚王顥為徐王。"
"passage368","info","","呂公著薨。"
"passage372","info","","胡宗愈罷。"
"passage378","info","","罷幸瓊林苑、金明池。"
"passage380","info","","呂大防等以久旱求罷，"
"passage380","info","","不允"
"passage381","info","","曹佾薨。"
"passage386","info","","中丞李常、侍御史盛陶坐不論蔡確，"
"passage388","info","","貶觀文殿學士蔡確為光祿卿。"
"passage388","info","","復貶確為英州別駕、安置新州。"
"passage392","info","","范純仁、王存罷。"
"passage392","info","","以趙瞻同知樞密院事，"
"passage392","info","","戶部尚書韓忠彥為尚書左丞，"
"passage392","info","","翰林學士許將為尚書右丞。"
"passage409","info","","翰林學士蘇轍上《神宗御集》，"
"passage413","info","","以孫固知樞密院事，"
"passage413","info","","劉摯為門下侍郎，"
"passage413","info","","吏部尚書傅堯俞為中書侍郎。"
"passage417","info","","章惇買田不法，"
"passage417","info","","降官。"
"passage420","info","",""
"passage428","info","","罷諸州、軍通判奏舉改官。"
"passage433","info","","文彥博以太師充護國軍、山南西道節度等使致仕，"
"passage438","info","","趙瞻薨。"
"passage440","info","","以韓忠彥同知樞密院事，"
"passage440","info","","翰林學士承旨蘇頌為尚書左丞。"
"passage444","info","","詔鄭穆、王巖叟等同舉監察御史二員。"
"passage446","info","","孫固薨。"
"passage446","info","","以保寧軍節度使馮京為檢校司空。"
"passage463","info","","詔定州韓琦祠載祀典。"
"passage463","info","",""
"passage463","info","","許將罷。"
"passage463","info","","安康郡王宗隱薨。"
"passage477","info","","以劉摯為尚書右僕射兼中書侍郎，"
"passage477","info","","龍圖閣待制王巖叟簽書樞密院事。"
"passage477","info","","以蘇轍為尚書右丞，"
"passage477","info","","宗室士俔追封魏國公。"
"passage480","info","","授阿里骨男溪邦彪籛為化外庭州團練使。"
"passage482","info","","呂大防上《神宗實錄》。"
"passage482","info","","御集英殿策進士"
"passage482","info","","呂大防特授右正議大夫。"
"passage494","info","","賜南平王李乾德袍帶、金帛、鞍馬。"
"passage503","info","","詔以田思利為銀青光祿大夫，"
"passage503","info","","充溪洞都巡檢。"
"passage506","info","","復張方平宣徽南院使致仕。"
"passage518","info","","太子太保致事張方平辭免宣徽使，"
