passageId,type,id,tag
"passage0","info","","邵雍字堯夫。"
"passage0","info","","其先范陽人，"
"passage0","info","","父古徙衡漳"
"passage0","info","","又徙共城。"
"passage0","info","","游河南，"
"passage0","info","","葬其親伊水上，"
"passage0","info","","遂為河南人。"
"passage9","info","",""
"passage9","info","","北海李之才攝共城令"
"passage10","info","","北海李之才攝共城令"
"passage12","info","","」乃事之才"
"passage12","info","","受《河圖》、《洛書》、《宓義》八卦六十四卦圖像。"
"passage21","info","","因自號安樂先生。"
"passage28","info","",""
"passage28","info","","司馬光兄事雍"
"passage29","info","","司馬光兄事雍"
"passage41","info","","留守王拱辰以雍應詔，"
"passage41","info","","授將作監主簿，"
"passage41","info","","復舉逸士，"
"passage41","info","","補潁州團練推官，"
"passage42","info","","年六十七，"
"passage42","info","","贈秘書省著作郎。"
"passage42","info","","元祐中賜謚康節。"
"passage42","info","",""
"passage42","info","","河南程顥初侍其父識雍，"
"passage55","info","","所著書曰《皇極經世》、《觀物內外篇》、《漁樵問對》，"
"passage55","info","","詩曰《伊川擊壤集》。"
