passageId,type,id,tag
"passage0","info","","代宗睿文孝武皇帝諱豫，"
"passage0","info","","肅宗長子也。"
"passage0","info","","母曰章敬皇后吳氏。"
"passage4","info","","初名俶"
"passage4","info","","封廣平郡王。"
"passage4","info","",""
"passage4","info","","玄宗幸蜀肅宗，"
"passage4","info","","代宗常從於兵間。"
"passage8","info","","肅宗在岐，"
"passage8","info","","以廣平郡王為天下兵馬元帥，"
"passage8","info","","率朔方、安西、回紇、南蠻、大食等兵二十萬以進討，"
"passage8","info","","百官送於朝堂，"
"passage8","info","","步出木馬門"
"passage8","info","","以安西、北庭行營節度使李嗣業為前軍，"
"passage8","info","","朔方、河西、隴右節度使郭子儀為中軍，"
"passage8","info","","關內行營節度使王思禮為後軍，"
"passage8","info","","屯於香積寺"
"passage9","info","","敗賊將安守忠，"
"passage10","info","","代宗率大軍以東。"
"passage10","info","","安慶緒遣其將嚴莊拒於陜州，"
"passage10","info","","代宗及子儀、嗣業戰陜西，"
"passage10","info","","安慶緒奔於河北，"
"passage10","info","","遂克東都。"
"passage10","info","","進封楚王。"
"passage10","info","","徙封成王。"
"passage10","info","","立為皇太子。"
"passage10","info","","乃更名豫"
"passage17","info","",""
"passage17","info","","乃詔皇太子監國。"
"passage17","info","","太子之所封，"
"passage17","info","",""
"passage17","info","","肅宗張皇后惡李輔國，"
"passage17","info","","召問太子，"
"passage17","info","","太子不許，"
"passage17","info","","乃與越王系謀之。"
"passage17","info","","皇后與系將召太子入宮，"
"passage17","info","","飛龍副使程元振得其謀，"
"passage17","info","","以告輔國。"
"passage17","info","","輔國止太子無人，"
"passage17","info","","殺系及袞王僴，"
"passage17","info","","幽皇后於別殿。"
"passage17","info","","肅宗崩，"
"passage17","info","","乃迎太子見群臣於九仙門。"
"passage23","info","","肅宗張皇后惡李輔國，"
"passage31","info","","奉節郡王適為天下兵馬元帥，"
"passage31","info","","郭子儀罷副元帥。"
"passage31","info","","進封適為魯王。"
"passage31","info","","李輔國為司空。"
"passage31","info","","追尊母為皇太后。"
"passage31","info","","李光弼及史朝義戰於宋州，"
"passage39","info","","進封子益昌郡王邈為鄭王，"
"passage39","info","","延慶郡王迥韓王。"
"passage39","info","","追復庶人王氏為皇后，"
"passage41","info","","追廢皇后張氏、越王系、袞王僴皆為庶人。"
"passage41","info","","殺山南東道節度使裴奰。"
"passage41","info","","劍南西川兵馬使徐知道反。"
"passage41","info","","知道伏誅。"
"passage41","info","","徙封適為雍王。"
"passage50","info","","袁晁陷信州。"
"passage50","info","","陷溫、明二州。"
"passage53","info","","雍王適討史朝義。"
"passage53","info","","盜殺李輔國"
"passage53","info","","雍王適克懷州。"
"passage53","info","","敗史朝義於橫水，"
"passage53","info","","克河陽、東都，"
"passage53","info","","史朝義將張獻誠以汴州降。"
"passage53","info","","朝義將薛嵩以相、衛、洺、邢四州降。"
"passage53","info","","朝義將張忠志以趙、定、深、恆、易五州降。"
"passage53","info","","朔方行營節度使僕固懷恩為朔方、河北副元帥。"
"passage62","info","","李光弼及袁晁戰於衢州，"
"passage63","info","","舒州人楊昭反，"
"passage63","info","","殺其刺史劉秋子。"
"passage63","info","","吐蕃寇秦、成、渭三州。"
"passage63","info","",""
"passage63","info","","京兆尹劉晏為吏部尚書、同中書門下平章事。"
"passage63","info","","史朝義自殺，"
"passage63","info","","其將李懷仙以幽州降，"
"passage63","info","","田承嗣以魏州降。"
"passage63","info","","山陵使、山南東道節度使來瑱有罪，"
"passage70","info","","山南東道兵馬使梁崇義自南陽入於襄州。"
"passage70","info","","李光弼及袁晁戰，"
"passage72","info","","葬至道大聖大明孝皇帝於泰陵。"
"passage72","info","","黨項羌寇同州，"
"passage72","info","","郭子儀敗之於黃堆山。"
"passage72","info","","葬文明武德大聖大宣孝皇帝於建陵。"
