passageId,type,id,tag
"passage0","info","","楊億，"
"passage0","info","","字大年，"
"passage0","info","","建州浦城人。"
"passage0","info","","祖文逸，"
"passage0","info","","南唐玉山令。"
"passage5","info","","太宗聞其名，"
"passage5","info","","詔江南轉運使張去華就試詞藝，"
"passage8","info","","太宗深加賞異，"
"passage8","info","","命內侍都知王仁睿送至中書，"
"passage11","info","","」即授秘書省正字，"
"passage12","info","","會從祖徽之知許州，"
"passage12","info","","億往依焉"
"passage13","info","","」"
"passage13","info","","改太常寺奉禮郎，"
"passage13","info","","仍令讀書秘閣。"
"passage13","info","","獻《二京賦》"
"passage13","info","","命試翰林，"
"passage13","info","","賜進士第，"
"passage13","info","","遷光祿寺丞。"
"passage13","info","","屬後苑賞花曲宴，"
"passage13","info","","太宗召命賦詩於坐側；"
"passage13","info","","又上《金明池頌》，"
"passage20","info","","」即以億直集賢院。"
"passage22","info","","遷著作佐郎，"
"passage22","info","","嘗命為越王生辰使。"
"passage25","info","",""
"passage27","info","","超拜左正言。"
"passage27","info","","詔錢若水修《太宗實錄》，"
"passage27","info","","奏億參預，"
"passage27","info","","凡八十卷，"
"passage27","info","","而億獨草五十六卷。"
"passage27","info","","知處州。"
"passage27","info","","郡人周啟明篤學有文，"
"passage27","info","","深加禮待"
"passage32","info","","拜左司諫、知制誥，"
"passage32","info","",""
"passage51","info","",""
"passage60","info","",""
"passage66","info","",""
"passage66","info","","乞典郡江左，"
"passage66","info","","詔令知通進、銀臺司兼門下封駁事。"
"passage66","info","","時以吏部銓主事前宜黃簿王太沖為大理評事，"
"passage66","info","","不宜任清秩，"
"passage66","info","","即封詔還。"
"passage70","info","","太沖補外"
"passage71","info","","俄判史館，"
"passage71","info","","會修《冊府元龜》，"
"passage71","info","","億與王欽若同總其事。"
"passage71","info","","召為翰林學士，"
"passage71","info","","又同修國史，"
"passage74","info","","加兵部員外郎、戶部郎中。"
"passage76","info","","在書局，"
"passage76","info","","唯與李維、路振、刁衎、陳越、劉筠輩厚善。"
"passage80","info","","王欽若驟貴，"
"passage80","info","","億素薄其人"
"passage80","info","","欽若銜之，"
"passage80","info","","陳彭年方以文史售進，"
"passage80","info","","忌億名出其右，相與毀訾。"
"passage81","info","","億有別墅在陽翟，"
"passage85","info","","授太常少卿，"
"passage85","info","","分司西京"
"passage86","info","","嘗作《君可思賦》，"
"passage87","info","","《冊府元龜》成，"
"passage87","info","","進秩秘書監。"
"passage89","info","","起知汝州。"
"passage89","info","","以為參詳儀制副使，"
"passage89","info","","知禮儀院，"
"passage89","info","","判秘閣、太常寺。"
"passage89","info","","拜工部侍郎。"
"passage89","info","","權同知貢舉，"
"passage89","info","","降授秘書監。"
"passage89","info","","以億典司禮樂，"
"passage89","info","","起復工部侍郎，"
"passage94","info","","復為翰林學士，"
"passage94","info","","受詔注釋御集，"
"passage94","info","","又兼史館修撰、判館事，"
"passage94","info","","權景靈宮副使。"
"passage94","info","","年四十七。"
"passage94","info","","錄其子紘為太常寺奉禮郎。"
"passage94","info","",""
"passage104","info","","為《筆苑時文錄》數十篇。"
"passage107","info","","所著《括蒼武夷穎陰韓城退居汝陽蓬山冠鰲》等集、《內外制》、《刀筆》，"
"passage107","info","","共一百九十四卷。"
"passage107","info","","弟倚"
"passage107","info","","景德中舉進士，"
"passage107","info","","得第三等及第；"
"passage107","info","","以億故，升為第二等"
"passage109","info","","以從子紘為後。"
"passage110","info","","弟偉。"
