passageId,type,id,tag
"passage0","info","","僖宗惠聖恭定孝皇帝諱儇，"
"passage0","info","","懿宗第五子也。"
"passage0","info","","母曰惠安皇太后王氏。"
"passage0","info","","始封普王，名儼。"
"passage4","info","","懿宗疾大漸，"
"passage4","info","","左右神策護軍中尉劉行深、韓文約立普王為皇太子。"
"passage7","info","","追尊母為皇太后。"
"passage7","info","","韋保衡為司徒。"
"passage7","info","","貶保衡為賀州刺史。"
"passage7","info","","尚書左僕射蕭仿為中書侍郎、同中書門下平章事。"
"passage13","info","","雲南蠻寇黎州。"
"passage13","info","",""
"passage13","info","","葬昭聖恭惠孝皇帝於簡陵。"
"passage17","info","","趙隱罷。"
"passage17","info","","華州刺史裴坦為中書侍郎、同中書門下平章事。"
"passage20","info","","裴坦薨。"
"passage20","info","","刑部尚書劉瞻為中書侍郎、同中書門下平章事。"
"passage23","info","","兵部侍郎、判度支崔彥昭為中書侍郎、同中書門下平章事。"
"passage23","info","","劉鄴罷。"
"passage23","info","","吏部侍郎鄭畋為兵部侍郎，"
"passage23","info","","翰林學士承旨、戶部侍郎盧攜：同中書門下平章事。"
"passage27","info","","群臣上尊號曰聖神聰睿仁哲明孝皇帝。"
"passage27","info","","蕭仿為司空。"
"passage27","info","","魏博節度使韓允中卒，"
"passage27","info","","其子簡自稱留後。"
"passage27","info","","黨項、回鶻寇天德軍。"
"passage27","info","","雲南蠻寇黎、雅二州，"
"passage27","info","","河西、河東、山南東道、東川兵伐雲南。"
"passage33","info","","朝獻於太清宮。"
"passage33","info","","朝享於太廟。"
"passage35","info","","有事於南郊"
"passage36","info","","雲南蠻請和。"
"passage36","info","","浙西突陳將王郢反。"
"passage36","info","","右龍武軍大將軍宋皓討之。"
"passage36","info","","蕭仿薨"
"passage42","info","","濮州賊王仙芝、尚君長陷曹、濮二州，"
"passage42","info","","河南諸鎮兵討之。"
"passage42","info","","吏部尚書李蔚為中書侍郎、同中書門下平章事。"
"passage42","info","","幽州將李茂勛逐其節度使張公素，"
"passage42","info","","自稱留後。"
"passage42","info","","以蝗避正殿"
"passage50","info","","平盧軍節度使宋威為指揮諸道招討草賊使，"
"passage50","info","","檢校左散騎常侍曾元裕副之。"
"passage50","info","","幽州盧龍軍節度使李茂勛立其子可舉為留後。"
"passage50","info","","昭王汭薨。"
"passage50","info","","撫王紘為太尉。"
"passage50","info","","鎮海軍節度使裴璩及王郢戰，"
"passage59","info","","鄂王潤薨。"
"passage61","info","","王仙芝陷汝州，"
"passage61","info","","執刺史王鐐。"
"passage61","info","","陷郢、復二州。"
"passage61","info","","王仙芝陷申、光、盧、壽、通、舒六州。"
"passage61","info","","忠武軍節度使崔安潛為諸道行營都統，"
"passage61","info","","宮苑使李琢為諸軍行營招討草賊使，"
"passage61","info","","右威衛上將軍張自勉副之。"
"passage69","info","","崔彥昭為司空。"
"passage69","info","","王仙芝陷鄂州。"
"passage69","info","","崔彥昭罷。"
"passage69","info","","昭義軍亂，"
"passage69","info","","逐其節度使高湜。"
"passage69","info","","宣武軍節度使王鐸檢校司徒，"
"passage69","info","","兼門下侍郎、同中書門下平章事。"
"passage69","info","","宛句賊黃巢陷鄆、沂二州，"
"passage69","info","","天平軍節度使薛崇死之。"
"passage76","info","","逐其觀察使崔碣。"
"passage76","info","","江西賊柳彥璋陷江州，"
"passage76","info","","執其刺史陶祥。"
"passage76","info","","高安制置使鐘傳陷撫州。"
"passage80","info","","王鐸為司徒。"
"passage80","info","","黃巢陷隋州，"
