passageId,type,id,tag
"passage0","info","","李德裕，"
"passage0","info","","字文饒，"
"passage0","info","","元和宰相吉甫子也。"
"passage0","info","","以廕補校書郎。"
"passage0","info","","河東張弘靖闢為掌書記。"
"passage0","info","","召拜監察御史。"
"passage0","info","",""
"passage0","info","","穆宗即位"
"passage0","info","","擢翰林學士。"
"passage0","info","","由是顧德裕厚，"
"passage0","info","","凡號令大典冊，皆更其手"
"passage6","info","","穆宗即位"
"passage15","info","","再進中書舍人。"
"passage15","info","","授御史中丞。"
"passage18","info","","吉甫相憲宗，"
"passage18","info","","牛僧孺、李宗閔對直言策，"
"passage19","info","","遂與為怨"
"passage20","info","","吉甫又為帝謀討兩河叛將，"
"passage20","info","","李逢吉沮解其言，"
"passage20","info","","逢吉以議不合罷去，"
"passage20","info","","故追銜吉甫而怨度，"
"passage20","info","","擯德裕不得進。"
"passage20","info","","言木度使與元稹相怨，"
"passage20","info","","奪其宰相而己代之。"
"passage20","info","","乃出德裕為浙西觀察使。"
"passage20","info","","俄而僧孺入相"
"passage32","info","",""
"passage57","info","",""
"passage61","info","","德裕劾奏：「智興為壇泗州，"
"passage67","info","","德裕上《丹扆六箴》"
"passage74","info","","猶敕韋處厚諄諄作詔"
"passage74","info","","厚謝其意"
"passage75","info","","然為逢吉排笮，"
"passage75","info","","訖不內徙"
"passage76","info","",""
"passage101","info","",""
"passage101","info","","召拜兵部侍郎。"
"passage101","info","","裴度薦材堪宰相，"
"passage101","info","","而李宗閔以中人助，"
"passage101","info","","出德裕為鄭滑節度使，"
"passage101","info","","引僧孺協力，罷度政事。"
"passage104","info","","二怨相濟"
"passage104","info","","凡德裕所善，"
"passage104","info","","悉逐之"
"passage107","info","","徙劍南西川。"
"passage107","info","","蜀自南詔入寇"
"passage107","info","","敗杜元穎，"
"passage107","info","","而郭釗代之，"
"passage109","info","","德裕至，"
"passage114","info","","乃建籌邊樓"
"passage124","info","","築杖義城，"
"passage124","info","","作柔遠城，"
"passage134","info","","吐蕃維州將悉怛謀以城降。"
"passage134","info","","德裕既得之"
"passage137","info","","僧孺居中沮其功，"
"passage137","info","","命返悉怛謀於虜"
"passage137","info","","德裕終身以為恨。"
"passage137","info","","即以兵部尚書召，"
"passage137","info","","俄拜中書門下平章事，"
"passage137","info","","封贊皇縣伯。"
"passage144","info","","至德裕，"
"passage144","info","","有以事見宰相，必先白臺乃聽"
"passage147","info","","又罷京兆築沙堤、兩街上朝衛兵。"
"passage150","info","","」俄而宗閔罷"
"passage150","info","","德裕代為中書侍郎、集賢殿大學士。"
"passage156","info","","鄭注始因王守澄以藥進，"
"passage156","info","","又薦李訓使待詔，"
"passage156","info","","帝欲授諫官，"
"passage156","info","","德裕曰"
