passageId,type,id,tag
"passage0","info","","郭震，"
"passage0","info","","字元振，"
"passage0","info","","魏州貴鄉人，"
"passage1","info","","與薛稷、趙彥昭同為太學生，"
"passage5","info","","十八舉進士，"
"passage5","info","","為通泉尉。"
"passage7","info","","奇之，"
"passage7","info","","索所為文章，"
"passage7","info","","上《寶劍篇》"
"passage7","info","","詔示學士李嶠等，"
"passage7","info","","即授右武衛鎧曹參軍，"
"passage7","info","","進奉宸監丞。"
"passage7","info","",""
"passage7","info","","其大將論欽陵請罷四鎮兵，"
"passage7","info","","乃以元振充使，"
"passage10","info","","上疏曰"
"passage26","info","",""
"passage26","info","","後從之。"
"passage26","info","",""
"passage27","info","","後從之。"
"passage31","info","","」後然其計"
"passage32","info","","因詔元振與河源軍大使夫蒙令卿率騎往迎。"
"passage32","info","","授主客郎中。"
"passage32","info","",""
"passage32","info","","突厥、吐蕃聯兵寇涼州，"
"passage32","info","","拜元振為涼州都督，"
"passage37","info","","元振始於南硤口置和戎城，"
"passage38","info","","又遣甘州刺史李漢通闢屯田，"
"passage43","info","","遷左驍衛將軍、安西大都護。"
"passage43","info","","西突厥酋烏質勒部落盛強，"
"passage43","info","","元振即牙帳與計事。"
"passage46","info","","其子娑葛以元振計殺其父，"
"passage48","info","","娑葛感義，"
"passage49","info","","制詔元振為金山道行軍大總管。"
"passage49","info","",""
"passage49","info","","烏質勒之將闕啜忠節與娑葛交怨"
"passage51","info","","烏質勒之將闕啜忠節與娑葛交怨"
"passage52","info","","元振奏請追闕啜入宿衛，徙部落置瓜、沙間。"
"passage55","info","","遇經略使周以悌，"
"passage57","info","","」乃教以重寶賂宰相，"
"passage58","info","","即勒兵擊於闐坎城，"
"passage59","info","","遣人間道齎黃金分遺宗楚客、紀處訥，"
"passage60","info","","元振知之，"
"passage60","info","","上疏曰："
"passage69","info","",""
"passage75","info","",""
"passage75","info","","臣時在疏勒"
"passage75","info","",""
"passage75","info","","疏奏不省。"
"passage75","info","",""
"passage75","info","","楚客等因建遣攝御史中丞馮嘉賓持節安撫闕啜"
"passage75","info","","代元振領甘、涼兵，"
"passage75","info","","召吐蕃並力擊娑葛"
"passage75","info","","元振屯疏勒水上，"
"passage84","info","","疏奏不省。"
"passage86","info","","楚客等因建遣攝御史中丞馮嘉賓持節安撫闕啜"
"passage91","info","","楚客復表周以悌代元振，"
"passage91","info","","娑葛遺元振書"
"passage93","info","","且請斬楚客。"
"passage93","info","","」元振奏其狀。"
"passage93","info","","楚客大怒，"
"passage93","info","","誣元振有異圖，"
"passage96","info","","元振使子鴻間道奏乞留定西土，"
"passage96","info","","不敢歸京師。"
"passage96","info","","以悌乃得罪"
"passage96","info","","流白州，"
"passage98","info","",""
"passage98","info","","睿宗立"
"passage98","info","","召為太僕卿。"
"passage98","info","","景雲二年，"
"passage98","info","","進同中書門下三品，"
"passage98","info","","遷吏部尚書，"
"passage98","info","","封館陶縣男。"
"passage98","info","","為朔方軍大總管，"
"passage98","info","","築豐安、定遠城，"
"passage99","info","","睿宗立"
"passage103","info","","以兵部尚書復同中書門下三品。"
"passage103","info","",""
"passage103","info","","睿宗御承天門，"
"passage103","info","","獨元振總兵扈帝，"
"passage103","info","","進封代國公，"
"passage103","info","","實封四百戶，"
"passage103","info","","賜一子官，"
"passage107","info","","俄又兼御史大夫，"
"passage107","info","","復為朔方大總管，"
"passage107","info","","以備突厥。"
"passage107","info","","會玄宗講武驪山，"
"passage107","info","","元振遽奏禮止"
"passage107","info","","將斬之"
"passage109","info","","劉幽求、張說扣馬諫曰"
"passage110","info","","流新州。"
"passage110","info","","開元元年，"
"passage110","info","","起為饒州司馬，"
"passage110","info","","年五十八。"
"passage110","info","","贈太子少保。"
"passage110","info","",""
"passage115","info","","建宅宣陽"
"passage116","info","","自朝還"
