passageId,type,id,tag
"passage0","info","","張覺，"
"passage0","info","","平州義豐人也。"
"passage0","info","","在遼國第進士，"
"passage0","info","","為遼興軍節度副使。"
"passage0","info","","鎮民殺其節度使蕭諦里，"
"passage0","info","","州人推領州事。"
"passage4","info","","蕭后遣時立愛來知州，"
"passage4","info","","拒弗納"
"passage6","info","","訪覺情狀於遼故臣康公弼，"
"passage6","info","","乃以為臨海軍節度使，"
"passage6","info","","任知平州。"
"passage10","info","","升平州為南京，"
"passage10","info","","加覺同中書門下平章事。"
"passage21","info","","」覺又訪于翰林學士李石，"
"passage28","info","",""
"passage37","info","",""
"passage42","info","","遣闍母國王將三千騎來討，"
"passage42","info","","覺帥兵迎拒之于營州，"
"passage42","info","","覺遂妄以大捷聞，"
"passage42","info","","朝廷建平州為泰寧軍，"
"passage42","info","","拜覺節度使，"
"passage42","info","","以安弼、黨、鈞、敦固皆為徽猷閣待制，"
"passage47","info","","金人圍平州，"
"passage47","info","","覺之從弟及侄固守，"
"passage48","info","",""
"passage52","info","","覺匿于王宣撫甲仗庫，"
