passageId,type,id,tag
"passage0","info","","仇士良，"
"passage0","info","","字匡美，"
"passage0","info","","循州興寧人。"
"passage0","info","","順宗時得侍東宮。"
"passage0","info","","憲宗嗣位，"
"passage0","info","","再遷內給事，"
"passage0","info","","出監平盧、鳳翔等軍。"
"passage0","info","","嘗次敷水驛，"
"passage0","info","","與御史元稹爭舍上廳，"
"passage0","info","","擊傷稹"
"passage6","info","","數任內外五坊使，"
"passage7","info","",""
"passage7","info","","文宗與李訓欲殺王守澄"
"passage7","info","","以士良素與守澄隙，"
"passage7","info","","故擢左神策軍中尉兼左街功德使，"
"passage7","info","","已而訓謀悉逐中官，"
"passage7","info","","士良悟其謀，"
"passage7","info","","與右神策軍中尉魚弘志、大盈庫使宋守義挾帝還宮。"
"passage7","info","","王涯、舒元輿已就縛，"
"passage7","info","","士良肆脅辱，"
"passage7","info","","令自承反"
"passage8","info","","文宗與李訓欲殺王守澄"
"passage12","info","","加特進、右驍衛大將軍，"
"passage12","info","","弘志右衛上將軍兼中尉，"
"passage12","info","","守義右領軍衛上將軍。"
"passage12","info","",""
"passage12","info","","李石輔政"
"passage12","info","","士良與論議數屈，"
"passage12","info","","深忌之"
"passage12","info","","使賊刺石於親仁里，"
"passage12","info","","馬逸而免。"
"passage12","info","","石懼，辭位"
"passage12","info","","士良益無憚。"
"passage12","info","",""
"passage12","info","","澤潞劉從諫本與訓約誅鄭注。"
"passage12","info","","憤士良得志，"
"passage12","info","","乃上書言"
"passage14","info","","李石輔政"
"passage17","info","","澤潞劉從諫本與訓約誅鄭注。"
"passage21","info","","」即以訓所移書遣部將陳季卿以聞。"
"passage21","info","","疑不敢進"
"passage23","info","","殺季卿，"
"passage23","info","","騰書於朝"
"passage31","info","","士良沮恐，"
"passage31","info","","即進從諫檢校司徒，"
"passage35","info","","暴指士良等罪。"
"passage35","info","","然倚其言差自強。"
"passage38","info","",""
"passage49","info","","樞密使劉弘逸薛季棱、宰相李玨楊嗣復謀奉太子監國，"
"passage49","info","","士良與弘志議更立，"
"passage49","info","","玨不從"
"passage49","info","","乃矯詔立潁王為皇太弟，"
"passage49","info","","士良以兵奉迎，"
"passage49","info","","而太子還為陳王。"
"passage49","info","","莊恪太子薨，"
"passage49","info","","楊賢妃謀引安王，"
"passage51","info","","武宗已立，"
"passage51","info","","士良發其事，"
"passage51","info","","勸帝除之以絕人望，故王、妃皆死。"
"passage52","info","","士良遷驃騎大將軍，"
"passage52","info","","封楚國公，"
"passage52","info","","弘志韓國公，"
"passage53","info","","俄而玨、嗣復罷去，"
"passage53","info","","弘逸、季棱誅矣。"
"passage56","info","","李德裕得君，"
"passage56","info","","士良愈恐。"
"passage61","info","","進觀軍容使"
"passage61","info","","兼統左右軍，"
"passage61","info","","罷為內侍監，"
"passage61","info","","知省事。"
"passage64","info","","贈揚州大都督。"
"passage64","info","",""
"passage74","info","","士良、弘志憤文宗與李訓謀，"
"passage74","info","","屢欲廢帝。"
"passage74","info","","崔慎由為翰林學士，"
"passage74","info","","有中使召入，"
"passage74","info","","至秘殿"
"passage74","info","","見士良等坐堂上，"
"passage77","info","","引至小殿"
"passage83","info","","慎由記其事"
"passage84","info","","以授其子胤"
"passage84","info","","故胤惡中官，"
