passageId,type,id,tag
"passage0","info","","劉蕡，"
"passage0","info","","字去華，"
"passage0","info","","幽州昌平人，"
"passage0","info","","客梁、汴間"
"passage1","info","","擢進士第。"
"passage6","info","",""
"passage6","info","","舉賢良方正能直言極諫，"
"passage22","info","",""
"passage63","info","",""
"passage72","info","","」"
"passage228","info","",""
"passage238","info","","第策官左散騎常侍馮宿、太常少卿賈餗、庫部郎中龐嚴見蕡對嗟伏，"
"passage238","info","","不敢取"
"passage259","info","","令狐楚、牛僧孺節度山南東西道，"
"passage259","info","","皆表蕡幕府，"
"passage259","info","","授秘書郎，"
"passage259","info","","以師禮禮之。"
"passage259","info","","貶柳州司戶參軍，"
"passage266","info","",""
"passage271","info","","贈蕡左諫議大夫，"
"passage271","info","",""
