passageId,type,id,tag
"passage0","info","","石守信，"
"passage0","info","","開封浚儀人。"
"passage0","info","","事周祖，"
"passage0","info","","得隸帳下。"
"passage2","info","","累遷親衛都虞候。"
"passage2","info","","從世宗征晉，"
"passage2","info","","遇敵高平，"
"passage2","info","","遷親衛左第一軍都校。"
"passage2","info","","遷鐵騎左右都校。"
"passage2","info","","從征淮南，"
"passage2","info","","為先鋒，"
"passage2","info","","下六合，"
"passage2","info","","入渦口"
"passage2","info","","克揚州，"
"passage2","info","","遂領嘉州防禦使，"
"passage2","info","","充鐵騎、控鶴四廂都指揮使。"
"passage2","info","","從征關南，"
"passage2","info","","為陸路副都部署，"
"passage2","info","","以功遷殿前都虞候，"
"passage2","info","","轉都指揮使、領洪州防禦使。"
"passage2","info","","恭帝即位，"
"passage2","info","","加領義成軍節度。"
"passage2","info","",""
"passage2","info","","太祖即位"
"passage2","info","","遷侍衛馬步軍副都指揮使，"
"passage2","info","","改領歸德軍節度。"
"passage2","info","","李筠叛，"
"passage2","info","","守信與高懷德率前軍進討，"
"passage2","info","","破筠眾於長平，"
"passage9","info","","太祖即位"
"passage11","info","","又敗其眾三萬於澤州，"
"passage11","info","","獲偽河陽節度範守圖，"
"passage12","info","","以功加同平章事。"
"passage12","info","","李重進反揚州，"
"passage12","info","","以守信為行營都部署兼知揚州行府事。"
"passage12","info","","帝親征至大儀頓，"
"passage12","info","","守信馳奏"
"passage16","info","","移鎮鄆州，"
"passage16","info","","兼侍衛親軍馬步軍都指揮使，"
"passage17","info","",""
"passage25","info","","皆以散官就第，"
"passage39","info","","加守信兼侍中。"
"passage39","info","","太平興國初，"
"passage39","info","","加兼中書令。"
"passage39","info","","拜中書令，"
"passage39","info","","行河南尹，"
"passage39","info","","充西京留守。"
"passage39","info","","加檢校太師。"
"passage39","info","","從征范陽，"
"passage39","info","","督前軍失律，"
"passage39","info","","責授崇信軍節度、兼中書令，"
"passage39","info","","俄進封衛國公。"
"passage39","info","","徙鎮陳州，"
"passage39","info","","復守中書令。"
"passage39","info","","年五十七，"
"passage39","info","","贈尚書令，"
"passage39","info","","追封威武郡王，"
"passage39","info","","謚武烈。"
"passage39","info","",""
"passage48","info","","在西京建崇德寺，"
"passage49","info","","子保興、保吉。"
