passageId,type,id,tag
"passage0","info","","劉文靜字肇仁，"
"passage0","info","","自言系出彭城，"
"passage0","info","","世居京兆武功。"
"passage0","info","","贈上儀同三司。"
"passage0","info","","襲儀同。"
"passage4","info","","大業末，"
"passage4","info","","為晉陽令，"
"passage4","info","","與晉陽宮監裴寂善。"
"passage8","info","","」"
"passage8","info","","高祖為唐公，"
"passage8","info","","鎮太原，"
"passage8","info","","文靜察有大志，"
"passage8","info","","深自結。"
"passage9","info","","高祖為唐公，"
"passage13","info","","文靜俄坐李密姻屬系獄，"
"passage13","info","","秦王顧它無可與計者，"
"passage13","info","","私入視之。"
"passage22","info","","」王笑曰：「君言正與我意合。"
"passage26","info","","恐唐公不從，"
"passage26","info","","文靜謀因裴寂開說，"
"passage26","info","","於是介寂以交王，遂得進議。"
"passage27","info","","唐公被劾，"
"passage27","info","","王遣文靜、寂共說曰"
"passage32","info","","」唐公私可，"
"passage33","info","",""
"passage40","info","","秦王即委文靜、長孫順德等募士，"
"passage48","info","",""
"passage48","info","","以文靜為司馬。"
"passage48","info","","文靜勸改旗幟，"
"passage48","info","","又請與突厥連和，"
"passage48","info","","唐公從之。"
"passage48","info","","遣文靜使始畢可汗，"
"passage59","info","","徇新安以西"
"passage60","info","","轉大丞相府司馬，"
"passage60","info","","進光祿大夫、魯國公。"
"passage60","info","",""
"passage60","info","","擢納言。"
"passage68","info","","平之，"
"passage68","info","","授民部尚書、陜東道行臺左僕射。"
"passage68","info","","從秦王鎮長春宮。"
"passage68","info","",""
"passage68","info","","而寂獨用故舊恩居其上，意不平。"
"passage73","info","","嘗與弟散騎常侍文起飲酣，有怨言"
"passage81","info","","帝素疏忌之"
"passage82","info","","帝遂殺之，"
"passage82","info","","年五十二。"
"passage84","info","","」貞觀三年，"
"passage84","info","","以子樹義襲魯國公，"
"passage84","info","","詔尚主。"
