passageId,type,id,tag
"passage0","info","","溫庭筠者，"
"passage0","info","","太原人，"
"passage0","info","","本名岐"
"passage0","info","","字飛卿。"
"passage0","info","","應進士。"
"passage3","info","","初至京師，"
"passage4","info","","公卿家無賴子弟裴誠、令狐縞之徒，"
"passage4","info","","相與蒱飲"
"passage5","info","","徐商鎮襄陽，"
"passage5","info","","往依之，"
"passage5","info","","署為巡官。"
"passage5","info","","失意歸江東，"
"passage5","info","","路由廣陵，"
"passage5","info","","心怨令狐綯在位時不為成名。"
"passage8","info","","又乞索於楊子院"
"passage8","info","","為虞候所擊，"
"passage8","info","","方還揚州訴之。"
"passage8","info","","令狐綯捕虞候治之，"
"passage8","info","","極言庭筠狹邪醜跡，"
"passage8","info","","乃兩釋之。"
"passage8","info","","庭筠自至長安，"
"passage12","info","","屬徐商知政事，"
"passage12","info","","頗為言之。"
"passage12","info","","楊收怒之，"
"passage12","info","","貶為方城尉。"
"passage12","info","","再遷隋縣尉，"
"passage15","info","",""
