passageId,type,id,tag
"passage0","info","","呂才，"
"passage0","info","","博州清平人。"
"passage0","info","","祖孝孫增損樂律，"
"passage2","info","","太宗詔侍臣舉善音者，"
"passage2","info","","中書令溫彥博白才天悟絕人，"
"passage2","info","","侍中王珪、魏徵盛稱才制尺八凡十二枚"
"passage3","info","","即召才直弘文館，"
"passage3","info","","參論樂事"
"passage4","info","",""
"passage8","info","","擢累太常博士。"
"passage10","info","","命才與宿學老師刪落煩訛"
"passage10","info","","掇可用者為五十三篇，"
"passage10","info","","合舊書四十七，"
"passage12","info","",""
"passage15","info","",""
"passage27","info","",""
"passage113","info","","帝又詔造《方域圖》及教飛騎戰陣圖，"
"passage114","info","","擢太常丞。"
"passage114","info","","麟德中，"
"passage114","info","","以太子司更大夫卒。"
