passageId,type,id,tag
"passage0","info","","僕固懷恩，"
"passage0","info","","鐵勒部人"
"passage2","info","","生乙李啜"
"passage2","info","","乙李啜生懷恩，"
"passage2","info","","世襲都督。"
"passage2","info","",""
"passage5","info","","安祿山反，"
"passage5","info","","從朔方節度使郭子儀討賊雲中，"
"passage5","info","","敗薛忠義於背度山，"
"passage5","info","","禽忠義子，"
"passage5","info","","下馬邑。"
"passage5","info","","進會李光弼，"
"passage5","info","","戰常山、趙郡、沙河、嘉山，"
"passage5","info","","走史思明。"
"passage5","info","","肅宗即位，"
"passage5","info","","與子儀赴靈武。"
"passage5","info","","祿山北掠朔方，"
"passage5","info","","子儀率懷恩迎擊。"
"passage5","info","","懷恩子玢戰敗降虜，"
"passage5","info","","懷恩怒，"
"passage5","info","","叱斬之"
"passage11","info","","帝又詔與敦煌王承寀使回紇請師，"
"passage12","info","","從子儀下馮翊、河東，"
"passage12","info","","走賊將崔乾祐，"
"passage12","info","","襲潼關，"
"passage13","info","","賊將安守忠、李歸仁苦戰二日，"
"passage13","info","","懷恩至渭水，"
"passage13","info","","收散卒還河東"
"passage13","info","","子儀赴鳳翔，"
"passage13","info","","歸仁以勁兵邀戰三原，"
"passage13","info","","子儀使懷恩與王升、陳回光、渾釋之、李國貞五將軍伏白渠下，"
"passage19","info","","帝乃詔廣平王為元帥，"
"passage19","info","","使懷恩統回紇兵，"
"passage19","info","","從王戰香積寺北"
"passage21","info","","亦會李嗣業鏖斗尤力，"
"passage26","info","","」王不從"
"passage29","info","","詔加開府儀同三司、鴻臚卿，"
"passage29","info","","封豐國公，"
"passage29","info","","賜封二百戶。"
"passage29","info","",""
"passage29","info","","從郭子儀破安太清"
"passage29","info","","下懷、衛二州，"
"passage29","info","","攻相州，"
"passage29","info","","乾元二年，"
"passage29","info","","拜朔方行營節度使，"
"passage29","info","","進封大寧郡王。"
"passage29","info","",""
"passage31","info","","從郭子儀破安太清"
"passage36","info","","及李光弼代子儀，"
"passage36","info","","懷恩仍為副。"
"passage36","info","","光弼守河陽，"
"passage36","info","","攻懷州，"
"passage36","info","","降安太清。"
"passage36","info","","又子瑒"
"passage36","info","","以儀同三司將兵，"
"passage45","info","","懷恩心憚光弼，"
"passage45","info","","自用濟誅，"
"passage45","info","","常邑邑不樂"
"passage46","info","","及光弼與史思明戰邙山，"
"passage46","info","","不用令，"
"passage46","info","","召入為工部尚書，"
"passage48","info","","代宗立，"
"passage48","info","","拜隴右節度使，"
"passage48","info","","改朔方行營節度，"
"passage48","info","","以副子儀。"
"passage50","info","","肅宗以寧國公主下嫁毘伽闕可汗，"
"passage50","info","","又為少子請婚"
"passage50","info","","故以懷恩女妻之。"
"passage50","info","","號登里可汗，"
"passage50","info","","而懷恩女為可敦。"
"passage50","info","","帝遣殿中監藥子昂勞之，"
"passage50","info","","可汗因請見懷恩及其母，"
"passage54","info","","懷恩避嫌不往，"
"passage54","info","","乃行。"
"passage54","info","","與可汗會太原，"
"passage54","info","","遂請和"
"passage56","info","",""
"passage56","info","","於是雍王以元帥為中軍"
"passage56","info","","拜懷恩同中書門下平章事為之副，"
