passageId,type,id,tag
"passage0","info","","張叔夜，"
"passage0","info","","字嵇仲"
"passage0","info","","侍中耆孫也。"
"passage0","info","","以蔭為蘭州錄事參軍。"
"passage6","info","","建為西安州，"
"passage7","info","",""
"passage7","info","","知襄城、陳留縣"
"passage7","info","","蔣之奇薦之，"
"passage7","info","","易禮賓副使、通事舍人、知安肅軍，"
"passage7","info","","還故官"
"passage8","info","","知襄城、陳留縣"
"passage9","info","","知舒、海、泰三州。"
"passage10","info","","為庫部員外郎、開封少尹。"
"passage10","info","","召試制誥，"
"passage10","info","","賜進士出身，"
"passage10","info","","遷右司員外郎。"
"passage15","info","","從弟克公彈蔡京，"
"passage15","info","","京遷怒叔夜，"
"passage15","info","","貶監西安草場。"
"passage15","info","","召為秘書少監，"
"passage15","info","","擢中書舍人、給事中。"
"passage15","info","","進禮部侍郎，"
"passage15","info","","以徽猷閣待制再知海州。"
"passage15","info","",""
"passage27","info","","加直學士，"
"passage27","info","","徙濟南府。"
"passage31","info","","叔夜會飲譙門，"
"passage34","info","","以功進龍圖閣直學士、知青州。"
"passage34","info","",""
"passage37","info","","徙鄧州。"
"passage37","info","","叔夜領南道都總管。"
"passage37","info","","子伯奮將前軍，"
"passage37","info","","仲熊將後軍，"
"passage41","info","","至尉氏，"
"passage45","info","","加延康殿學士。"
"passage47","info","","進資政殿學士，"
"passage47","info","","俄簽書樞密院。"
"passage61","info","","年六十三。"
"passage61","info","","贈開府儀同三司，"
"passage61","info","","謚曰忠文。"
