passageId,type,id,tag
"passage0","info","","裴炎，"
"passage0","info","","字子隆，"
"passage0","info","","絳州聞喜人。"
"passage2","info","","補弘文生，"
"passage2","info","","舉明經及第。"
"passage2","info","","補濮州司倉參軍，"
"passage2","info","","歷御史、起居舍人，"
"passage2","info","","浸遷黃門侍郎。"
"passage2","info","","同中書門下三品。"
"passage2","info","","進拜侍中。"
"passage2","info","","高宗幸東都，"
"passage2","info","","留皇太子京師，"
"passage2","info","","以炎調護"
"passage9","info","","太子監國，"
"passage9","info","","詔炎與劉齊賢、郭正一於東宮平章政事，"
"passage9","info","","受遺輔太子，"
"passage9","info","","是為中宗。"
"passage9","info","","改中書令。"
"passage9","info","","至炎"
"passage9","info","","以中書令執政事筆，"
"passage9","info","","故徙政事堂於中書省。"
"passage9","info","",""
"passage9","info","","中宗欲以後父韋玄貞為侍中及授乳媼子五品官，"
"passage9","info","","」炎懼"
"passage9","info","","因與武后謀廢帝。"
"passage9","info","","後命炎洎劉禕之率羽林將軍程務挺、張虔勖勒兵入宮，"
"passage9","info","","宣太后令，"
"passage13","info","","中宗欲以後父韋玄貞為侍中及授乳媼子五品官，"
"passage18","info","","」乃廢帝為盧陵王，"
"passage18","info","","更立豫王為皇帝。"
"passage18","info","","以定策功，"
"passage18","info","","封永清縣男。"
"passage21","info","","於是武承嗣請立七廟，"
"passage21","info","","追王其先，"
"passage21","info","","炎諫曰"
"passage24","info","","」後不悅而罷"
"passage26","info","","承嗣又諷太后誅韓王元嘉、魯王靈夔，"
"passage26","info","","以絕宗室望，"
"passage26","info","","炎獨固爭，後愈銜怒。"
"passage27","info","","賜爵河東縣侯。"
"passage27","info","",""
"passage30","info","","炎謀乘太后出游龍門，"
"passage30","info","","以兵執之，"
"passage30","info","","還政天子"
"passage35","info","","」後乃捕炎送詔獄"
"passage35","info","","遣御史大夫騫味道、御史魚承曄參鞫之。"
"passage35","info","","鳳閣侍郎胡元範曰"
"passage37","info","","」納言劉齊賢、左衛率蔣儼繼辨之，"
"passage40","info","","」遂斬於都亭驛。"
"passage44","info","","炎見裴行儉破突厥有功，"
"passage44","info","","沮薄之"
"passage45","info","","睿宗立，"
"passage45","info","","贈太尉、益州大都督，"
"passage45","info","","謚曰忠。"
