passageId,type,id,tag
"passage0","info","","于志寧，"
"passage0","info","","字仲謐，"
"passage0","info","","京兆高陵人。"
"passage0","info","","曾祖謹"
"passage0","info","","為太師、燕國公。"
"passage0","info","","父宣道"
"passage0","info","","仕隋至內史舍人。"
"passage0","info","","志寧調冠氏縣長，"
"passage4","info","",""
"passage4","info","","率群從迎謁長春宮，"
"passage4","info","","詔授渭北道行軍元帥府記室，"
"passage4","info","","與殷開山參謀議。"
"passage4","info","","遷天策府中郎、文學館學士，"
"passage4","info","","貞觀三年，"
"passage4","info","","為中書侍郎。"
"passage4","info","","因加散騎常侍、太子左庶子、黎陽縣公。"
"passage18","info","","」太子承乾數有過惡，"
"passage18","info","","志寧欲救止之，"
"passage18","info","","上《諫苑》以諷"
"passage19","info","","帝見大悅，"
"passage19","info","","賜黃金十斤、絹三百匹。"
"passage19","info","","俄兼詹事，"
"passage19","info","","有詔起復本官，"
"passage19","info","","」志寧乃就職。"
"passage22","info","",""
"passage24","info","","志寧諫"
"passage27","info","","」太子不納。"
"passage33","info","","」太子益不悅。"
"passage33","info","","而太子不聽，"
"passage35","info","","志寧懷不能言"
"passage35","info","","上疏極言曰"
"passage36","info","","」太子大怒，"
"passage36","info","","遣張師政、紇干承基往刺之。"
"passage36","info","","不忍殺，"
"passage42","info","","太子敗，"
"passage44","info","",""
"passage44","info","","晉王為皇太子"
"passage44","info","","復拜左庶子，"
"passage44","info","","遷侍中，"
"passage44","info","","加光祿大夫，"
"passage44","info","","進封燕國公，"
"passage44","info","","監脩國史。"
"passage45","info","","晉王為皇太子"
"passage53","info","","拜尚書左僕射、同中書門下三品。"
"passage53","info","","兼太子少師。"
"passage64","info","","」俄遷太傅。"
"passage67","info","","」帝嘉之，"
"passage69","info","","詔解僕射，"
"passage69","info","","更拜太子太師，"
"passage69","info","","仍同中書門下三品。"
"passage69","info","","王皇后之廢，"
"passage69","info","","志寧不敢言。"
"passage72","info","","年七十八，"
"passage72","info","","贈幽州都督，"
"passage72","info","","謚曰定"
"passage73","info","","後追復左光祿大夫、太子太師。"
"passage73","info","",""
"passage78","info","","志寧與司空李勣修定《本草》並圖，"
"passage78","info","","合五十四篇。"
