passageId,type,id,tag
"passage0","info","","太宗文武大聖大廣孝皇帝諱世民，"
"passage0","info","","高祖次子也。"
"passage0","info","","母曰太穆皇后竇氏。"
"passage4","info","","名之曰世民"
"passage7","info","",""
"passage7","info","","隸將軍云定興，"
"passage7","info","","謂定興曰"
"passage12","info","","」定興從之。"
"passage12","info","","軍至崞縣，"
"passage16","info","",""
"passage19","info","","長孫順德、劉弘基等，"
"passage19","info","","匿之"
"passage20","info","","又與晉陽令劉文靜尤善，"
"passage20","info","","太宗夜就獄中見之，"
"passage20","info","","與圖大事"
"passage21","info","","乃因裴寂告高祖。"
"passage21","info","","高祖初不許，"
"passage21","info","","已而許之"
"passage24","info","",""
"passage24","info","","太宗率兵徇西河，"
"passage24","info","","斬其郡丞高德儒。"
"passage24","info","","拜右領軍大都督，"
"passage24","info","","封敦煌郡公。"
"passage24","info","","將至霍邑，"
"passage24","info","","太宗諫曰"
"passage24","info","","宜直入咸陽"
"passage31","info","","」高祖不納。"
"passage33","info","","」高祖寤，"
"passage34","info","","即與隴西公建成分追之。"
"passage36","info","","宋老生不出，"
"passage36","info","","太宗從數騎傅其城，"
"passage39","info","","高祖率建成居其東，"
"passage39","info","","太宗及柴紹居其南。"
"passage39","info","","太宗自南原馳下阪，"
"passage39","info","","老生兵敗走，遂斬之"
"passage42","info","","進次涇陽，"
"passage42","info","","擊胡賊劉鷂子"
"passage43","info","","唐兵攻長安，"
"passage43","info","","太宗屯金城坊，"
"passage43","info","","遂克之。"
"passage43","info","","義寧元年，"
"passage43","info","","為光祿大夫、唐國內史，"
"passage43","info","","徙封秦國公，"
"passage43","info","","食邑萬戶。"
"passage43","info","","薛舉攻扶風，"
"passage43","info","","太宗擊敗之，"
"passage43","info","","遂略地至隴右。"
"passage43","info","","為右元帥，"
"passage43","info","","徙封趙國公，"
"passage43","info","","設三伏於三王陵"
"passage43","info","",""
"passage43","info","","武德元年"
"passage43","info","","為尚書令、右翊衛大將軍，"
"passage43","info","","進封秦王。"
"passage43","info","","薛舉寇涇州，"
"passage43","info","","太宗為西討元帥，"
"passage43","info","","進位雍州牧。"
"passage48","info","","武德元年"
"passage51","info","","復屯於高坑城"
"passage51","info","","」乃遣行軍總管梁實柵淺水原。"
"passage51","info","","仁杲將宗羅睺擊實，"
"passage51","info","","太宗遣將軍龐玉救實，"
"passage51","info","","太宗率兵出其後，"
"passage51","info","","太宗追之，"
"passage51","info","","仁杲乃出降"
"passage56","info","","高祖遣李密馳傳勞之於豳州。"
"passage56","info","","拜右武候大將軍、太尉、使持節、陜東道大行臺尚書令，"
"passage56","info","","詔蒲、陜、河北諸總管兵皆受其節度。"
"passage60","info","","鎮長春宮，"
"passage60","info","","進拜左武候大將軍、涼州總管。"
"passage60","info","","出龍門關，"
"passage60","info","","屯於柏壁"
"passage67","info","","擊敗宋金剛於柏壁。"
"passage67","info","","金剛走介州，"
"passage67","info","","太宗追之，"
"passage67","info","","宿於雀鼠谷之西原。"
"passage67","info","","行至浩州乃得食，"
"passage67","info","","而金剛將尉遲敬德、尋相等皆來降。"
"passage67","info","","劉武周懼，"
"passage67","info","","其將楊伏念舉並州降"
"passage71","info","","高祖遣蕭瑀即軍中拜太宗益州道行臺尚書令。"
"passage71","info","","討王世充，"
"passage71","info","","敗之於北邙"
"passage74","info","","太宗敗建德於虎牢，"
"passage74","info","","世充乃降。"
"passage76","info","","高祖以謂太宗功高，"
"passage76","info","","乃加號天策上將，"
"passage76","info","","領司徒、陜東道大行臺尚書令，"
"passage76","info","","位在王公上，"
"passage76","info","","增邑戶至三萬，"
"passage76","info","","賜袞冕、金輅、雙璧、黃金六千斤，"
"passage78","info","","討劉黑闥於洺州，"
"passage82","info","","加拜左右十二衛大將軍。"
"passage84","info","","突厥寇邊，"
"passage84","info","","太宗與遇於豳州，"
"passage84","info","","乃盟而去"
"passage86","info","","進位中書令。"
"passage86","info","","而高祖屢許以為太子。"
"passage86","info","","太子建成懼廢，"
"passage86","info","","與齊王元吉謀害太宗，"
"passage91","info","","大宗以兵入玄武門，"
"passage91","info","","殺太子建成及齊王元吉。"
"passage91","info","","高祖大驚，"
"passage91","info","","乃以太宗為皇太子。"
"passage91","info","","即皇帝位於東宮顯德殿。"
"passage91","info","","遣裴寂告於南效。"
"passage99","info","","立妃長孫氏為皇后。"
"passage99","info","","及突厥頡利盟於便橋。"
"passage106","info","","立中山郡王承乾為皇太子。"
"passage106","info","","蕭瑀、陳叔達罷。"
"passage110","info","","進封子長沙郡王恪為漢王，"
"passage110","info","","宜陽郡王祐楚王。"
"passage110","info","",""
"passage113","info","","燕郡王李藝反於涇州，"
"passage113","info","","伏誅"
"passage114","info","","詔：「齊僕射崔季舒、黃門侍郎郭遵、尚書右丞封孝琰以極言蒙難，"
"passage114","info","","季舒子剛、遵子雲、孝琰子君遵並及淫刑，"
"passage114","info","","宜免內侍，"
"passage114","info","","褒敘以官"
"passage118","info","","涼州都督、長樂郡王幼良有罪，"
"passage118","info","","伏誅"
"passage121","info","","太子少師蕭瑀為尚書左僕射。"
"passage123","info","","吏部尚書長孫無忌為尚書右僕射。"
"passage123","info","","宇文士及檢校涼州都督。"
"passage123","info","","貶高士廉為安州大都督。"
"passage129","info","","御史大夫杜淹檢校吏部尚書，"
"passage129","info","","宇文士及罷。"
"passage129","info","","幽州都督王君廓奔於突厥。"
"passage134","info","","十二月壬午，"
"passage134","info","","蕭瑀罷。"
"passage134","info","","利州都督李孝常、右武衛將軍劉德裕謀反，"
"passage137","info","","長孫元忌罷。"
"passage137","info","","兵部尚書杜如晦檢校侍中，"
"passage137","info","","總監東宮兵馬事。"
"passage137","info","","吐谷渾寇岷州，"
"passage137","info","","都督李道彥敗之。"
"passage137","info","","徙封恪為蜀王，"
"passage137","info","","泰越王，"
"passage137","info","","祐燕王。"
"passage137","info","","刑部尚書李靖檢校中書令。"
"passage144","info","","李靖為關內道行軍大總管，"
"passage150","info","","朔方人梁洛仁殺梁師都以降。"
"passage150","info","","詔出使官稟食其家。"
"passage150","info","","以子治生，"
"passage150","info","","辰州刺史裴虔通以弒隋煬帝削爵，"
"passage150","info","","流驩州。"
"passage150","info","","萊州刺史牛方裕、絳州刺史薛世良、廣州長史唐奉義、虎牙郎將高元禮，"
"passage150","info","","以宇文化及之黨，"
"passage150","info","","皆除名"
"passage158","info","","殺瀛州刺史盧祖尚。"
"passage161","info","","十二月壬辰，"
"passage161","info","","黃門侍郎王珪守侍中。"
"passage166","info","","戊午，享於太廟"
"passage168","info","","裴寂罷。"
"passage168","info","","房玄齡為尚書左僕射，"
"passage168","info","","杜如晦為右僕射，"
"passage168","info","","尚書右丞魏徵為秘書監，"
"passage171","info","","太上皇徙居於大安宮。"
"passage171","info","","甲午，始御太極殿"
"passage173","info","","周王元方薨。"
"passage179","info","","李靖為定襄道行軍大總管，"
"passage179","info","","以伐突厥。"
"passage179","info","","華州刺史柴紹為勝州道行軍總管，"
"passage179","info","","以伐突厥。"
"passage179","info","","並州都督李世勣為通漠道行軍總管，"
"passage179","info","","華州刺史柴紹為金河道行軍總管，"
"passage179","info","","任城郡王道宗為大同道行軍總管，"
"passage179","info","","幽州都督衛孝節為恆安道行軍總管，"
"passage179","info","","營州都督薛萬淑為暢武道行軍總管，"
"passage179","info","","以伐突厥。"
"passage179","info","","十二月癸末，"
"passage179","info","","杜如晦罷。"
"passage185","info","",""
"passage190","info","","李靖及突厥戰於陰山，"
"passage193","info","","御史大夫溫彥博為中書令，"
"passage193","info","","王珪為侍中；"
"passage193","info","","民部尚書戴胄檢校吏部尚書，"
"passage193","info","","太常卿蕭瑀為御史大夫，"
"passage193","info","","李靖俘突厥頡利可汗以獻。"
"passage193","info","","西北君長請上號為「天可汗」。"
"passage193","info","","發卒治洛陽宮。"
"passage199","info","","蕭瑀罷。"
"passage201","info","","賜都督刺史文武官及民年八十以上、教子表門閭者有差。"
"passage201","info","","李靖為尚書右僕射。"
"passage201","info","","如隴州。"
"passage201","info","","獵於貴泉穀。"
"passage201","info","","獵於魚龍川，"
"passage201","info","","獻獲於大安宮。"
"passage201","info","","右衛大將軍侯君集為兵部尚書，"
"passage201","info","","至自隴州。"
"passage213","info","","十二月甲辰，"
"passage213","info","","獵於鹿苑。"
"passage213","info","","至自鹿苑。"
"passage217","info","","獵於昆明池。"
"passage217","info","","至自昆明池，"
"passage217","info","","獻獲於大安宮。"
"passage217","info","","封弟元裕為鄶王，"
"passage217","info","","元名譙王"
"passage217","info","","靈夔魏王，"
"passage217","info","","元祥許王，"
"passage217","info","","元曉密王。"
"passage217","info","","封子愔為梁王，"
"passage217","info","","貞漢王，"
"passage217","info","","惲郯王"
"passage217","info","","治晉王，"
"passage217","info","","慎申王，"
"passage217","info","","囂江王，"
"passage217","info","","簡代王。"
"passage217","info","","代王簡薨。"
"passage224","info","","殺大理丞張蘊古。"
"passage226","info","","幸溫湯"
"passage228","info","","獵於驪山"
"passage228","info","","至自溫湯"
"passage233","info","","靜州山獠反，"
"passage233","info","","右武衛將軍李子和敗之。"
"passage233","info","","侯君集罷。"
"passage233","info","","如九成宮。"
"passage233","info","","魏徵檢校侍中。"
"passage233","info","","豐王元亨薨。"
"passage233","info","","江王囂薨。"
"passage241","info","","幸慶善宮。"
"passage241","info","","侯君集起復。"
"passage241","info","","至自慶善宮。"
"passage247","info","","斥宇文化及黨人之子孫勿齒。"
"passage250","info","","王珪罷。"
"passage250","info","","魏徵為侍中。"
"passage250","info","","如九成宮。"
"passage250","info","","戴胄薨。"
"passage250","info","","右屯衛大將軍張士貴為龔州道行軍總管以討之。"
"passage256","info","","至自九成宮。"
"passage256","info","","開府儀同三司長孫無忌為司空。"
"passage256","info","","十二月甲寅，"
"passage256","info","","幸芙蓉園。"
"passage256","info","","丙辰，"
"passage256","info","","獵於少陵原。"
"passage256","info","","至自少陵原。"
"passage263","info","","張士貴及獠戰，"
"passage265","info","","皇太子加元服。"
"passage267","info","","如九成宮。"
"passage269","info","","吐谷渾寇涼州，"
"passage269","info","","左驍衛大將軍段志玄為酉海道行軍總管，"
"passage269","info","","左驍衛將軍樊興為赤水道行軍總管，"
"passage272","info","","作永安宮。"
"passage272","info","","至自九成宮。"
"passage272","info","","李靖罷。"
"passage272","info","","吐谷渾寇涼州，"
"passage272","info","","執行人鴻臚丞趙德楷。"
"passage272","info","","十二月辛丑，"
"passage272","info","","特進李靖為西海道行軍大總管，"
"passage272","info","","侯君集為積石道行軍總管，"
"passage272","info","","任城郡王道宗為鄯善道行軍總管，"
"passage272","info","","膠東郡公道彥為赤水道行軍總管，"
"passage272","info","","涼州都督李大亮為且末道行軍總管，"
"passage272","info","","利州刺史高甑生為鹽澤道行軍總管，"
"passage272","info","","以伐吐谷渾"
"passage277","info","","丁卯，"
"passage277","info","","從太上皇閱武於城西。"
"passage280","info","","長孫無忌罷。"
"passage280","info","","洮州羌殺刺史孔長秀，"
"passage283","info","","高甑生及羌人戰，"
"passage285","info","","長孫無忌起復。"
"passage285","info","","太上皇崩，"
"passage285","info","","皇太子聽政。"
"passage285","info","","李靖及吐谷渾戰，"
"passage288","info","","鹽澤道行軍副總管劉德敏及羌人戰，"
"passage289","info","","葬太武皇帝於獻陵。"
"passage289","info","","特進蕭瑀參豫朝政。"
"passage293","info","","徙封元景為荊王，"
"passage293","info","","元昌漢王，"
"passage293","info","","元禮徐王，"
"passage293","info","","元嘉韓王，"
"passage293","info","","元則彭王，"
"passage293","info","","元懿鄭王，"
"passage293","info","","元軌霍王，"
"passage293","info","","元鳳虢王，"
"passage293","info","","元慶道王，"
"passage293","info","","靈夔燕王，"
"passage293","info","","恪吳王，"
"passage293","info","","泰魏王，"
"passage293","info","","祐齊王，"
"passage293","info","","愔蜀王，"
"passage293","info","","惲蔣王，"
"passage293","info","","貞越王，"
