passageId,type,id,tag
"passage0","info","","游酢字定夫，"
"passage0","info","","建州建陽人。"
"passage0","info","","與兄醇以文行知名，"
"passage2","info","","程頤見之京師，"
"passage2","info","","第進士，"
"passage2","info","","調蕭山尉。"
"passage2","info","","召為太學錄。"
"passage2","info","","遷博士，"
"passage2","info","","求知河清縣。"
"passage2","info","","范純仁守潁昌府，"
"passage2","info","","闢府教授。"
"passage2","info","","純仁入相，"
"passage2","info","","復為博士。"
"passage2","info","","簽書齊州、泉州判官。"
"passage2","info","","晚得監察御史，"
"passage2","info","","歷知漢陽軍、和舒濠三州而卒。"
