passageId,type,id,tag
"passage0","info","","呂惠卿，"
"passage0","info","","字吉甫，"
"passage0","info","","泉州晉江人。"
"passage0","info","","父璹習吏事"
"passage0","info","","為漳浦令。"
"passage3","info","","通判宜州，"
"passage3","info","","儂智高入寇，"
"passage3","info","","轉運使檄璹與兵會，"
"passage5","info","","為開封府司錄，"
"passage6","info","","終光祿卿。"
"passage6","info","",""
"passage6","info","","惠卿起進士"
"passage6","info","","為真州推官。"
"passage6","info","","見王安石，"
"passage8","info","","惠卿起進士"
"passage10","info","","安石為政，"
"passage10","info","","惠卿方編校集賢書籍，"
"passage11","info","","」及設制置三司條例司，"
"passage11","info","","以為檢詳文字，"
"passage11","info","","擢太子中允、崇政殿說書、集賢校理，"
"passage11","info","","判司農寺。"
"passage11","info","",""
"passage11","info","","安石賢而愎，"
"passage23","info","",""
"passage23","info","","召為天章閣侍講，"
"passage23","info","","同修起居注，"
"passage23","info","","進知制誥，"
"passage23","info","","判國子監，"
"passage23","info","","與王雱同修《三經新義》。"
"passage23","info","","又知諫院，"
"passage23","info","","為翰林學士。"
"passage28","info","","安石力薦惠卿為參知政事，"
"passage28","info","","惠卿懼安石去，"
"passage28","info","",""
"passage28","info","","弟升卿無學術"
"passage28","info","","引為侍講。"
"passage28","info","","又用弟和卿計，"
"passage33","info","","弟升卿無學術"
"passage37","info","",""
"passage37","info","","惠卿怒，"
"passage37","info","","又惡馮京異己，"
"passage37","info","","而安石弟安國惡惠卿姦諂，"
"passage41","info","","惠卿既叛安石，"
"passage41","info","","韓絳為相不能制，"
"passage41","info","","請復用安石。"
"passage44","info","","御史蔡承禧論其惡，"
"passage44","info","","鄧綰又言其兄弟強借秀州富民錢買田，"
"passage44","info","","出知陳州。"
"passage44","info","","以資政殿學士知延州。"
"passage51","info","",""
"passage54","info","",""
"passage54","info","","元豐五年"
"passage54","info","","加大學士、知太原府。"
"passage54","info","","將使仍鎮鄜延。"
"passage55","info","","元豐五年"
"passage59","info","","斥知單州，"
"passage59","info","","明年復知太原。"
"passage61","info","","惠卿遣步騎二萬襲夏人於聚星泊，"
"passage61","info","","夏人遂寇鄜延。"
"passage61","info","",""
"passage64","info","","於是右司諫蘇轍條奏其姦曰"
"passage67","info","","安石于惠卿有卵翼之恩，"
"passage67","info","","父師之義。"
"passage73","info","","」中丞劉摯數其五罪，"
"passage74","info","","乃貶為光祿卿、分司南京。"
"passage74","info","","再責建寧軍節度副使、建州安置。"
"passage74","info","","中書舍人蘇軾當制，"
"passage77","info","",""
"passage77","info","","紹聖中"
"passage77","info","","復資政殿學士、知大名府，"
"passage77","info","","加觀文殿學士、知延州。"
"passage78","info","","紹聖中"
"passage82","info","","以築威戎、威羌城，"
"passage82","info","","加銀青光祿大夫，"
"passage82","info","","拜保寧、武勝兩軍節度使。"
"passage82","info","",""
"passage82","info","","徽宗立"
"passage82","info","","易節鎮南。"
"passage82","info","","因曾布有宿憾，"
"passage82","info","","徙為杭州，"
"passage82","info","","而用范純粹帥延，"
"passage82","info","","奪節度。"
"passage82","info","","復武昌節度使、知大名。"
"passage82","info","","還為銀青光祿大夫，"
"passage84","info","","徽宗立"
"passage88","info","","崇寧五年，"
"passage88","info","","起為觀文殿學士、知杭州。"
"passage88","info","","坐其子淵聞妖人張懷素言不告，"
"passage88","info","","惠卿責祁州團練副使，"
"passage88","info","","安置宣州，"
"passage88","info","","再移廬州。"
"passage88","info","","復觀文殿學士，"
"passage88","info","","為醴泉觀使，"
"passage91","info","","贈開府儀同三司。"
"passage93","info","","惠卿逢合安石，"
"passage94","info","","安石退處金陵，"
"passage94","info","","往往寫「福建子」三字，"
"passage94","info","","蓋深悔為惠卿所誤也。"
"passage94","info","","雖章惇、曾布、蔡京當國，"
