passageId,type,id,tag
"passage0","info","","晏殊，"
"passage0","info","","字同叔，"
"passage0","info","","撫州臨川人。"
"passage0","info","","張知白安撫江南，"
"passage0","info","","以神童薦之。"
"passage0","info","","帝召殊與進士千餘人並試廷中，"
"passage3","info","","賜同進士出身。"
"passage8","info","","擢秘書省正字，"
"passage8","info","","秘閣讀書。"
"passage11","info","","召試中書，"
"passage11","info","","遷太常寺奉禮郎。"
"passage11","info","","遷光祿寺丞，"
"passage11","info","","為集賢校理。"
"passage11","info","","歸臨川，"
"passage11","info","","從祀太清宮。"
"passage11","info","","同判太常禮院。"
"passage16","info","","再遷太常寺丞，"
"passage16","info","","擢左正言、直史館，"
"passage16","info","","為升王府記室參軍。"
"passage16","info","","遷尚書戶部員外郎，"
"passage16","info","","為太子舍人，"
"passage16","info","","尋知制誥，"
"passage16","info","","判集賢院。"
"passage16","info","","為翰林學士，"
"passage16","info","","遷左庶子。"
"passage20","info","",""
"passage25","info","","遷右諫議大夫兼侍讀學士，"
"passage25","info","","加給事中。"
"passage25","info","","預修《真宗實錄》。"
"passage25","info","","進禮部侍郎，"
"passage25","info","","拜樞密副使。"
"passage25","info","","上疏論張耆不可為樞密使，"
"passage25","info","","忤太后旨。"
"passage25","info","","坐從幸玉清昭應宮從者持笏後至，殊怒"
"passage25","info","","御史彈奏，"
"passage25","info","","罷知宣州。"
"passage25","info","","改應天府，"
"passage25","info","","延范仲淹以教生徒。"
"passage32","info","","召拜御史中丞，"
"passage32","info","","改資政殿學士、兼翰林侍讀學士，"
"passage32","info","","兵部侍郎、兼秘書監，"
"passage32","info","","為三司使，"
"passage32","info","","復為樞密副使，"
"passage32","info","","改參知政事，"
"passage32","info","","加尚書左丞。"
"passage32","info","","太后謁太廟"
"passage32","info","","殊以《周官》後服對。"
"passage32","info","","以禮部尚書罷知亳州，"
"passage32","info","","徙陳州，"
"passage32","info","","遷刑部尚書，"
"passage32","info","","以本官兼御史中丞，"
"passage32","info","","復為三司使。"
"passage32","info","",""
"passage39","info","","知樞密院事，"
"passage39","info","","遂為樞密使。"
"passage39","info","","進同中書門下平章事。"
"passage39","info","","拜集賢殿學士、同平章事，"
"passage39","info","","兼樞密使。"
"passage43","info","","殊平居好賢"
"passage43","info","","當世知名之士，"
"passage43","info","","如范仲淹、孔道輔皆出其門。"
"passage43","info","","而仲淹與韓琦、富弼皆進用，"
"passage46","info","","殊出歐陽修為河北都轉運，"
"passage48","info","","降工部尚書、知穎州。"
"passage51","info","",""
"passage51","info","","徙陳州"
"passage51","info","","又徙許州，"
"passage51","info","","稍復禮部、刑部尚書。"
"passage51","info","","祀明堂，"
"passage51","info","","遷戶部，"
"passage51","info","","以觀文殿大學士知永興軍，"
"passage51","info","","徙河南府，"
"passage51","info","","遷兵部。"
"passage51","info","","請歸京師訪醫藥。"
"passage52","info","","徙陳州"
"passage59","info","","贈司空兼侍中，"
"passage59","info","","謚元獻，"
"passage59","info","","篆其碑首曰「舊學之碑」。"
"passage59","info","",""
"passage62","info","","累典州"
"passage63","info","","富弼、楊察，"
"passage63","info","","皆其婿也"
"passage64","info","","殊為宰相兼樞密使，"
"passage64","info","","而弼為副使，"
"passage65","info","","文集二百四十卷，"
"passage65","info","","為《集選》一百卷"
