passageId,type,id,tag
"passage0","info","","王黼字將明，"
"passage0","info","","開封祥符人。"
"passage0","info","","初名甫，"
"passage0","info","","賜名黼。"
"passage0","info","","中崇寧進士第，"
"passage0","info","","調相州司理參軍，"
"passage0","info","","編修《九域圖志》，"
"passage0","info","","何志同領局，"
"passage0","info","","為父執中言之，"
"passage0","info","","薦擢校書郎，"
"passage0","info","","遷符寶郎、左司諫。"
"passage0","info","","；黼覘知之，數條奏京所行政事，並擊商英"
"passage5","info","","除左諫議大夫、給事中、御史中丞，"
"passage5","info","","自校書至是財兩歲。"
"passage5","info","",""
"passage8","info","","俄兼侍讀，"
"passage8","info","","進翰林學士。"
"passage8","info","","徙為戶部尚書，"
"passage11","info","","還為學士，"
"passage13","info","","起復宣和殿學士，"
"passage13","info","","賜第昭德坊。"
"passage15","info","","復為承旨，"
"passage15","info","","拜尚書左丞、中書侍郎。"
"passage15","info","","宣和元年，"
"passage15","info","","拜特進、少宰。"
"passage19","info","",""
"passage23","info","","加少保、太宰。"
"passage23","info","","請置應奉局，自兼提領"
"passage28","info","",""
"passage30","info","","猶以功轉少傅，"
"passage30","info","","又進少師。"
"passage38","info","",""
"passage46","info","",""
"passage49","info","","優進太傅，"
"passage49","info","","封楚國公，"
"passage54","info","","身為三公"
"passage54","info","","位元宰，"
"passage54","info","",""
"passage54","info","","欽宗在東宮"
"passage54","info","","惡其所為。"
"passage54","info","",""
"passage57","info","","欽宗在東宮"
"passage65","info","",""
"passage65","info","","欽宗受禪，"
"passage66","info","","欽宗受禪，"
"passage68","info","","詔貶為崇信軍節度副使，"
"passage69","info","","吳敏、李綱請誅黼，"
"passage69","info","","事下開封尹聶山，"
"passage69","info","","遣武士躡及於雍丘南輔固村，"
"passage69","info","","戕之"
