passageId,type,id,tag
"passage0","info","","李勣，"
"passage0","info","","字懋功，"
"passage0","info","","曹州離狐人。"
"passage0","info","","本姓徐氏，"
"passage0","info","","客衛南。"
"passage4","info","",""
"passage4","info","","韋城翟讓為盜"
"passage4","info","","往從之"
"passage8","info","","李密亡命雍丘，"
"passage8","info","","勣與浚儀王伯當共說讓，"
"passage8","info","","推密為主。"
"passage10","info","","以奇計破王世充。"
"passage10","info","","密署勣右武候大將軍、東海郡公。"
"passage18","info","",""
"passage22","info","","」詔授黎州總管，"
"passage22","info","","封萊國公。"
"passage22","info","","賜姓"
"passage22","info","","附宗正屬籍，"
"passage22","info","","徙封曹"
"passage22","info","","給田五十頃，"
"passage22","info","","甲第一區"
"passage27","info","","封蓋濟陰王，"
"passage27","info","","改舒國公。"
"passage27","info","","詔勣總河南、山東兵以拒王世充。"
"passage27","info","","帝遣使示密反狀"
"passage30","info","","勣請收葬"
"passage30","info","","詔從之。"
"passage32","info","",""
"passage32","info","","使復守黎陽。"
"passage35","info","","從秦王伐東都，"
"passage35","info","","平建德，"
"passage35","info","","俘世充，"
"passage35","info","","勣為下將"
"passage39","info","",""
"passage39","info","","又從破劉黑闥、徐圓朗"
"passage39","info","","累遷左監門大將軍。"
"passage39","info","","詔勣為河南大總管，"
"passage39","info","","討平之。"
"passage39","info","","趙郡王孝恭討輔公祏也，"
"passage39","info","","遣勣以步卒一萬度淮"
"passage39","info","","拔壽陽，"
"passage39","info","","攻江西賊壁，"
"passage39","info","","馮惠亮、陳正通相次潰，"
"passage40","info","","又從破劉黑闥、徐圓朗"
"passage43","info","",""
"passage43","info","","拜並州都督，"
"passage43","info","","賜實封九百戶。"
"passage43","info","","貞觀三年，"
"passage43","info","","為通漠道行軍總管，"
"passage43","info","","出雲中，"
"passage43","info","","與突厥戰，"
"passage46","info","","引兵與李靖合。"
"passage49","info","","勣前屯磧口"
"passage51","info","","詔拜光祿大夫，"
"passage51","info","","行並州大都督府長史。"
"passage51","info","","徙封英"
"passage51","info","","今我用勣守並，"
"passage51","info","","」召為兵部尚書，"
"passage51","info","","會薛延陀子大度設以八萬騎侵李思摩。"
"passage51","info","","詔勣為朔方道行軍總管，"
"passage51","info","","擊度設青山，"
"passage57","info","","以功封一子為縣公。"
"passage57","info","",""
"passage57","info","","晉王為皇太子"
"passage57","info","","授詹事，"
"passage57","info","","兼左衛率，"
"passage57","info","","俄同中書門下三品。"
"passage59","info","","晉王為皇太子"
"passage61","info","","」後帝自將征高麗，"
"passage61","info","","以勣為遼東道行軍大總管。"
"passage61","info","","破蓋牟、遼東、白崖等城，"
"passage61","info","","從戰駐蹕山"
"passage61","info","","封一子為郡公。"
"passage61","info","","延陀部落亂"
"passage61","info","","詔將二百騎發突厥兵討之，"
"passage61","info","","大戰烏德鞬山"
"passage64","info","","改太常卿，"
"passage64","info","","仍同中書門下三品，"
"passage64","info","","復為詹事。"
"passage76","info","","」乃授疊州都督。"
"passage76","info","",""
"passage76","info","","高宗立"
"passage76","info","","召授檢校洛州刺史、洛陽宮留守，"
"passage76","info","","進開府儀同三司、同中書門下，"
"passage76","info","","參掌機密，"
"passage76","info","","遂為尚書左僕射。"
"passage76","info","","永徽元年，"
"passage76","info","","求解僕射，"
"passage76","info","","聽之，"
"passage76","info","","仍以開府儀同三司知政事。"
"passage76","info","","四年"
"passage76","info","","冊進司空。"
"passage76","info","","又詔得乘小馬出入東、西臺，"
"passage76","info","",""
"passage76","info","","帝欲立武昭儀為皇后"
"passage78","info","","高宗立"
"passage84","info","","帝欲立武昭儀為皇后"
"passage85","info","","帝召勣與長孫無忌、於志寧、褚遂良計之，"
"passage92","info","","詔勣、志寧奉冊立武氏。"
"passage92","info","","帝東封泰山，"
"passage92","info","","為封禪大使。"
"passage92","info","",""
"passage92","info","","高麗莫離支男生為其弟所逐，"
"passage92","info","","遣子乞師"
"passage97","info","","高麗莫離支男生為其弟所逐，"
"passage98","info","","詔勣為遼東道行軍大總管，"
"passage98","info","","率兵二萬討之。"
"passage100","info","","詔勣獻俘昭陵，"
"passage101","info","","進位太子太師，"
"passage101","info","","增食千一百戶。"
"passage103","info","","總章二年，"
"passage103","info","","年八十六。"
"passage109","info","","贈太尉、揚州大都督，"
"passage109","info","","謚貞武。"
"passage109","info","","陪葬昭陵。"
"passage114","info","","勣拔黎陽倉，"
"passage114","info","","高季輔、杜正倫往客焉，"
"passage114","info","","咸引見臥內，"
"passage114","info","","世以勣知人。"
"passage114","info","","平洛陽，"
"passage114","info","","得單雄信，"
"passage114","info","","故人也。"
"passage114","info","","請納官爵以贖。"
"passage114","info","","」不許"
"passage119","info","","」為收養其子焉"
