passageId,type,id,tag
"passage0","info","","狄青，"
"passage0","info","","字漢臣，"
"passage0","info","","汾州西河人。"
"passage0","info","","選為散直。"
"passage0","info","","詔擇衛士從邊，"
"passage0","info","","以青為三班差使、殿侍、延州指使。"
"passage0","info","","青行常為先鋒。"
"passage6","info","","破金湯城，"
"passage6","info","","略宥州，"
"passage7","info","","又城橋子穀，"
"passage7","info","","築招安、豐林、新砦、大郎等堡，"
"passage10","info","",""
"passage10","info","","青以指使見，"
"passage10","info","","洙與談兵"
"passage10","info","","善之，"
"passage10","info","","薦於經略使韓琦、范仲淹曰"
"passage13","info","","仲淹以《左氏春秋》授之曰"
"passage15","info","","以功累遷西上閣門副使，"
"passage15","info","","擢秦州刺史、涇原路副都總管、經略招討副使，"
"passage15","info","","又加捧日天武四廂都指揮使、惠州團練使。"
"passage15","info","",""
"passage15","info","","徙真定路副都總管，"
"passage15","info","","歷侍衛步軍殿前都虞候、眉州防禦使，"
"passage15","info","","遷步軍副都指揮使、保大安遠二軍節度觀察留後，"
"passage15","info","","又遷馬軍副都指揮使。"
"passage22","info","","」以彰化軍節度使知延州，"
"passage22","info","","擢樞密副使。"
"passage25","info","","又命孫沔、余靖為安撫使討賊，"
"passage25","info","","仁宗猶以為憂。"
"passage25","info","","青上表請行"
"passage29","info","","遂除宣徽南院使、宣撫荊湖南北路、經制廣南盜賊事，"
"passage30","info","","時智高還據邕州，"
"passage30","info","","青合孫沔、余靖兵次賓州。"
"passage52","info","",""
"passage52","info","","復為樞密副使"
"passage52","info","","遷護國軍節度使、河中尹。"
"passage52","info","","還至京師，"
"passage52","info","","帝嘉其功"
"passage52","info","","拜樞密使，"
"passage52","info","","賜第敦教坊，"
"passage52","info","","優進諸子官秩。"
"passage53","info","","復為樞密副使"
"passage65","info","",""
"passage71","info","","青避水徙家相國寺，"
"passage71","info","","乃罷青為同中書門下平章事，"
"passage71","info","","出判陳州。"
"passage73","info","","贈中書令，"
"passage73","info","","謚武襄。"
"passage73","info","",""
"passage76","info","","與孫沔破賊，"
"passage81","info","","子諮、詠，並為閣門使。"
"passage83","info","",""
