passageId,type,id,tag
"passage0","info","","王叔文，"
"passage0","info","","越州山陰人。"
"passage0","info","","德宗詔直東宮，"
"passage0","info","","太子引以侍讀，"
"passage9","info","","」繇是重之，宮中事咸與參訂。"
"passage9","info","",""
"passage9","info","","若韋執誼、陸質、呂溫、李景儉、韓曄、韓泰、陳諫、柳宗元、劉禹錫為死友，"
"passage9","info","","而凌準、程異又因其黨進，"
"passage15","info","",""
"passage15","info","","以牛昭容、宦人李忠言侍側，"
"passage17","info","","王伾密語諸黃門：「陛下素厚叔文。"
"passage17","info","","」即繇蘇州司功參軍拜起居郎、翰林學士。"
"passage17","info","","大抵叔文因伾，"
"passage17","info","","伾因忠言，"
"passage17","info","","忠言因昭容，"
"passage20","info","","伾主傳受"
"passage20","info","","叔文主裁可，"
"passage20","info","","乃授之中書，"
"passage20","info","","執誼作詔文施行焉"
"passage21","info","","溫使吐蕃，"
"passage22","info","","」乃白用杜佑領度支、鹽鐵使，"
"passage24","info","","遷戶部侍郎。"
"passage24","info","",""
"passage24","info","","宦人俱文珍忌其權"
"passage24","info","","罷叔文學士。"
"passage26","info","","宦人俱文珍忌其權"
"passage31","info","","乃以宿將範希朝為西北諸鎮行營兵馬使，"
"passage31","info","","泰為司馬副之。"
"passage35","info","",""
"passage35","info","","忠言、文珍等皆在，裒金以餉"
"passage40","info","","羊士諤毀短我"
"passage48","info","","斬執誼與不附己者"
"passage49","info","",""
"passage51","info","","太子已監國，"
"passage51","info","","貶渝州司戶參軍。"
"passage51","info","","誅死"
