passageId,type,id,tag
"passage0","info","","韋堅，"
"passage0","info","","字子全，"
"passage0","info","","京兆萬年人。"
"passage0","info","","姊為惠宣太子妃，"
"passage0","info","","妹為皇太子妃，"
"passage2","info","","由秘書丞歷奉先、長安令，"
"passage3","info","","見宇文融、楊慎矜父子以聚斂進，"
"passage3","info","","乃運江、淮租賦"
"passage4","info","","玄宗咨其才，"
"passage4","info","","擢為陜郡太守、水陸運使。"
"passage6","info","","堅為使"
"passage6","info","","乃占咸陽，"
"passage6","info","","壅渭為堰"
"passage6","info","","絕灞、滻而東"
"passage6","info","","注永豐倉下，"
"passage6","info","","復與渭合"
"passage8","info","","有望春樓，"
"passage8","info","","堅於下鑿為潭以通漕，"
"passage17","info","","堅跪取諸郡輕貨上於帝，"
"passage20","info","","擢堅左散騎常侍，"
"passage21","info","","堅進兼江淮南租庸、轉運、處置等使，"
"passage21","info","","又兼御史中丞，"
"passage21","info","","封韋城縣男。"
"passage23","info","","堅妻"
"passage23","info","","姜皎女，"
"passage23","info","","李林甫舅子也。"
"passage23","info","","初甚暱比，既見其寵，惡之"
"passage25","info","","又與左相李適之善，"
"passage25","info","","故林甫授堅刑部尚書，"
"passage25","info","","奪諸使"
"passage25","info","","以楊慎矜代之。"
"passage25","info","","堅失職，稍怨望"
"passage27","info","","河西、隴右節度使皇甫惟明數於帝前短林甫，"
"passage27","info","","稱堅才，"
"passage27","info","","林甫知之。"
"passage27","info","","惟明故為忠王友，"
"passage27","info","","王時為皇太子矣。"
"passage27","info","","惟明與堅宴集，"
"passage27","info","","林甫奏堅外戚與邊將私，"
"passage27","info","","且謀立太子。"
"passage27","info","","林甫使楊慎矜、楊國忠、王鉷、吉溫等文致其獄，"
"passage27","info","","貶堅縉雲太守，"
"passage27","info","","惟明播川太守，"
"passage33","info","","復貶堅江夏別駕。"
"passage33","info","","長流臨封郡。"
"passage33","info","","弟蘭"
"passage33","info","","為將作少匠，"
"passage33","info","","冰鄠令，芝"
"passage33","info","","兵部員外郎，"
"passage33","info","","子諒，"
"passage33","info","","河南府戶曹，"
"passage33","info","","皆謫去"
"passage36","info","","遣監察御史羅希奭就殺之，"
"passage36","info","","殺惟明於黔中，"
"passage36","info","","惟堅妻得原。"
"passage36","info","","倉部員外郎鄭章、右補闕內供奉鄭欽說、監察御史豆盧友楊惠、嗣薛王肙皆免官被竄。"
