passageId,type,id,tag
"passage0","info","","聖光獻曹皇后，"
"passage0","info","","真定人，"
"passage0","info","","樞密使周武惠王彬之孫也。"
"passage2","info","","景祐元年九月，"
"passage2","info","","冊為皇后。"
"passage16","info","",""
"passage21","info","",""
"passage23","info","","宰臣韓琦等至，"
"passage23","info","","奉英宗即位，"
"passage23","info","","尊後為皇太后。"
"passage32","info","","以弟佾同中書門下平章事。"
"passage32","info","","神宗立，"
"passage32","info","","尊為太皇太后，"
"passage32","info","","名宮曰慶壽。"
"passage46","info","","年六十四。"
"passage46","info","","帝推恩曹氏，"
"passage46","info","","拜佾中書令，"
"passage55","info","",""
"passage63","info","","」"
"passage71","info","","葬於永昭陵。"
