passageId,type,id,tag
"passage0","info","","徐溫，"
"passage0","info","","字敦美，"
"passage0","info","","海州朐山人也，"
"passage0","info","","行密起合淝，隸帳下。"
"passage2","info","","及行密欲殺硃延壽等，"
"passage2","info","","溫用其客嚴可求謀，"
"passage2","info","","以功遷右衙指揮使，"
"passage5","info","","及弒渥"
"passage5","info","","又與張顥有隙，"
"passage5","info","","使鐘章殺之。"
"passage10","info","","溫因盡殺紀祥等，"
"passage10","info","","歸弒渥之罪於顥，"
"passage10","info","","以其事入白渥母史氏。"
"passage13","info","","遷昇州刺史，"
"passage13","info","","治舟師於金陵。"
"passage13","info","","大將李遇怒溫用事，"
"passage13","info","","溫使柴再用族遇於宣州。"
"passage16","info","","溫遷行軍司馬、潤州刺史、鎮海軍節度使、同平章事。"
"passage16","info","","遣招討使李濤攻越，"
"passage16","info","","戰于臨安，"
"passage16","info","","裨將曹筠奔于越，"
"passage16","info","","濤敗被執。"
"passage19","info","","越人攻毘陵，"
"passage19","info","","溫戰于無錫，"
"passage21","info","","封溫齊國公，"
"passage21","info","","兼兩浙招討使，"
"passage21","info","","始就鎮潤州，"
"passage21","info","","溫城昇州，"
"passage21","info","","建大都督府。"
"passage21","info","","以其子知訓輔隆演於廣陵，"
"passage24","info","","知訓為朱瑾所殺，"
"passage24","info","","溫養子知誥自潤州先入，"
"passage33","info","","及唐師伐王衍，"
"passage33","info","","溫急召信至廣陵，"
"passage33","info","","以為左統軍，"
"passage35","info","","溫客尤見信者，"
"passage35","info","","惟駱知祥、嚴可求"
"passage37","info","","初隨行密破趙鍠，"
"passage38","info","","溫請隆演即皇帝位，"
"passage38","info","","又請即吳王位，"
"passage38","info","","封東海郡王。"
"passage38","info","","隆演卒，"
"passage38","info","","溫越次立其弟溥。"
"passage38","info","","順義七年，"
"passage38","info","","溫又請溥即皇帝位，"
"passage38","info","","年六十六，"
"passage38","info","","追封齊王，"
"passage38","info","","謚曰武。"
"passage41","info","","李昪僭號，"
"passage41","info","","號溫為義祖。"
