passageId,type,id,tag
"passage0","info","","景，"
"passage0","info","","本名璟"
"passage0","info","","昪之長子也，"
"passage1","info","","景，"
"passage4","info","","昪卒，乃襲偽位"
"passage4","info","","以仲弟遂為皇太弟，"
"passage4","info","","季弟達為齊王，"
"passage11","info","","世宗始議南征，"
"passage11","info","","以宰臣李穀為前軍都部署。"
"passage11","info","","周師圍壽春。"
"passage11","info","","世宗親征淮甸，"
"passage11","info","","大敗淮寇於正陽，"
"passage11","info","","遂進攻壽州。"
"passage11","info","","尋又今上敗何延錫於渦口，"
"passage11","info","","擒皇甫暉於滁州。"
"passage11","info","","景聞之大懼，"
"passage11","info","","遣其臣鐘謨、李德明等奉表於世宗，"
"passage18","info","","又遣其臣孫晟、王崇質等奉表修貢，"
"passage19","info","","」世宗未之許。"
"passage19","info","","時李德明等見周師爭攻壽春，"
"passage19","info","","乃奏云"
"passage21","info","","」世宗許其行。"
"passage21","info","","德明等不至，"
"passage21","info","","世宗再駕南征。"
"passage21","info","","大敗江南援軍於紫金山，"
"passage21","info","","尋下壽州，"
"passage25","info","","世宗復臨淮甸，"
"passage25","info","","連下濠、泗二郡"
"passage25","info","","進攻楚州。"
"passage25","info","","遂移幸揚州，"
"passage25","info","","駐大軍於迎鑾"
"passage27","info","","景聞之，"
"passage27","info","","乃謀欲傳位其世子，"
"passage29","info","","}}遣其臣陳覺奉表陳情，"
"passage29","info","","且順世宗之旨焉。"
"passage32","info","","以廬、舒、蘄、黃等四州來上，"
"passage36","info","","景以疾卒於金陵，"
"passage36","info","","時年四十六。"
