passageId,type,id,tag
"passage0","info","","劉摯，"
"passage0","info","","字莘老，"
"passage0","info","","永靜東光人。"
"passage0","info","","父居正課以書"
"passage2","info","","就學東平，"
"passage6","info","","擢甲科"
"passage6","info","","歷冀州南宮令。"
"passage12","info","","摯與信都令李沖、清河令黃莘皆以治行聞，人稱為「河朔三令」"
"passage15","info","",""
"passage15","info","","用韓琦薦，"
"passage15","info","","得館閣校勘。"
"passage15","info","","王安石一見器異之，"
"passage15","info","","擢檢正中書禮房，"
"passage18","info","","為監察御史裏行，"
"passage18","info","","欣然就職，"
"passage65","info","","」"
"passage65","info","","會御史中丞楊繪亦言其非，"
"passage65","info","","且劾摯、繪欺誕懷向背。"
"passage66","info","","會御史中丞楊繪亦言其非，"
"passage77","info","",""
"passage100","info","","簽書南京判官。"
"passage105","info","","」往見留守張方平曰"
"passage105","info","","」方平瞿然，"
"passage105","info","","托摯為奏曰"
"passage110","info","",""
"passage110","info","","入同知太常禮院。"
"passage110","info","","改集賢校理、知大宗正寺丞，"
"passage110","info","","為開封府推官。"
"passage110","info","","俄遷右司郎中。"
"passage114","info","","入同知太常禮院。"
"passage122","info","","起知滑州。"
"passage122","info","","哲宗即位，"
"passage122","info","","召為吏部郎中，"
"passage122","info","","改秘書少監，"
"passage122","info","","擢侍御史。"
"passage128","info","","」"
"passage135","info","",""
"passage165","info","",""
"passage165","info","","擢御史中丞。"
"passage175","info","","拜尚書右丞"
"passage175","info","","連進左丞、中書侍郎，"
"passage175","info","","遷門下侍郎。"
"passage180","info","","拜尚書右丞"
"passage185","info","",""
"passage191","info","","拜尚書右僕射。"
"passage195","info","","與呂大防同位，"
"passage198","info","","排岸官茹東濟"
"passage198","info","","有求於摯"
"passage198","info","","」又章惇諸子故與摯之子游，摯亦間與之接。"
"passage198","info","","雍、畏謂延見接納"
"passage209","info","","」以觀文殿學士罷知鄆州。"
"passage211","info","","徙大名，"
"passage211","info","","又為雍等所遏"
"passage211","info","","徙知青州。"
"passage211","info","",""
"passage211","info","","來之邵、周秩論摯變法、棄地罪，"
"passage211","info","","奪職知黃州，"
"passage211","info","","再貶光祿卿，"
"passage211","info","","分司南京，"
"passage211","info","","蘄州居住。"
"passage219","info","","陷邢恕之謗，"
"passage219","info","","貶鼎州團練副使，"
"passage219","info","","新州安置。"
"passage219","info","","惟一子從。"
"passage222","info","","年六十八。"
"passage224","info","","摯與呂大防為相，"
"passage227","info","","渭上書訟摯及大防等十餘人陷其父確"
"passage227","info","","時章惇、蔡卞誣造元祐諸人事不已，"
"passage227","info","","因是欲殺摯及梁燾、王巖叟等。"
"passage227","info","","以為摯有廢立之意，"
"passage227","info","","遂起同文館獄，"
"passage227","info","","用蔡京、安惇雜治，"
"passage227","info","","逮問及甫。"
"passage234","info","",""
"passage234","info","","用子跂請"
"passage236","info","","跂又伏闕訴及甫之誣，"
"passage236","info","","遂貶及甫並渭於湖外，"
"passage236","info","","復摯中大夫。"
"passage236","info","","後又復觀文殿大學士、太中大夫。"
"passage236","info","","贈少師，"
"passage236","info","","謚曰忠肅。"
