passageId,type,id,tag
"passage0","info","","豆盧革，"
"passage0","info","","父瓚"
"passage0","info","","唐舒州刺史。"
"passage0","info","","革避地之中山，"
"passage0","info","","為王處直掌書記。"
"passage0","info","","莊宗在魏，"
"passage0","info","","召為行臺左丞相。"
"passage0","info","","莊宗即帝位，"
"passage0","info","","拜同中書門下平章事。"
"passage0","info","","常為尚書郎蕭希甫駁正，"
"passage5","info","","革乃薦韋說為相。"
"passage5","info","","唐末為殿中侍御史，"
"passage5","info","","坐事貶南海，"
"passage5","info","","後事梁為禮部侍郎。"
"passage9","info","","革、說俯仰默默無所為，"
"passage9","info","","唯諾崇韜而已。"
"passage9","info","","說、革詣閣門待罪。"
"passage23","info","","」革自為相"
"passage24","info","","二人各以其子為拾遺，"
"passage24","info","","而革以說子為弘文館學士，"
"passage24","info","","說以革子為集賢院學士。"
"passage24","info","",""
"passage24","info","","革為山陵使，"
"passage24","info","","革以故事當出鎮，乃還私第"
"passage29","info","","革貶辰州刺史，"
"passage31","info","","責授革費州司戶參軍，"
"passage31","info","","皆員外置同正員。"
"passage31","info","","已而竄革陵州，"
"passage34","info","","天成二年夏"
"passage34","info","","詔陵、合州刺史監賜自盡。"
