passageId,type,id,tag
"passage0","info","","鄭畋，"
"passage0","info","","字臺文"
"passage0","info","","系出滎陽。"
"passage0","info","","父亞，字子佐"
"passage2","info","","舉進士、賢良方正、書判拔萃，"
"passage2","info","","三中其科"
"passage3","info","","李德裕為翰林學士，"
"passage3","info","","高其才"
"passage3","info","","及守浙西，"
"passage3","info","","闢署幕府。"
"passage3","info","","擢監察御史，"
"passage3","info","","李回任中丞，"
"passage3","info","","薦為刑部郎中知雜事，"
"passage3","info","","拜給事中。"
"passage3","info","","德裕罷宰相，"
"passage3","info","","出為桂管觀察使，"
"passage3","info","","坐吳湘獄不能直冤，"
"passage3","info","","貶循州刺史，"
"passage6","info","",""
"passage8","info","","奏為宣武推官，"
"passage8","info","","以書判拔萃擢渭南尉。"
"passage10","info","","宣宗時，"
"passage10","info","","白敏中、令狐綯繼當國，"
"passage10","info","","皆怨德裕，"
"passage10","info","","其賓客並廢斥，"
"passage10","info","","外更帥鎮幕府。"
"passage10","info","","綯去位"
"passage10","info","","始為虞部員外郎。"
"passage10","info","","右丞鄭薰誣畋罪，"
"passage10","info","","不可任郎官，"
"passage13","info","","久乃入為刑部員外郎。"
"passage13","info","","劉瞻為宰相，"
"passage13","info","","薦授戶部郎中，"
"passage13","info","","入翰林為學士，"
"passage13","info","","俄知制誥。"
"passage13","info","","會討徐州賊龐勛，"
"passage13","info","","畋思不淹晷"
"passage13","info","","以戶部侍郎進學士承旨。"
"passage13","info","","瞻以諫迕懿宗，"
"passage13","info","","畋草制書多褒言"
"passage13","info","","韋保衡等怨之，"
"passage13","info","","貶梧州刺史。"
"passage13","info","","僖宗立，"
"passage13","info","","內徙郴、絳二州，"
"passage13","info","","以右散騎常侍召還。"
"passage21","info","","以兵部侍郎進同中書門下平章事。"
"passage25","info","","畋請以嶺南鹽鐵委廣州節度使韋荷，"
"passage29","info","","再遷門下侍郎，"
"passage29","info","","封滎陽郡侯。"
"passage31","info","",""
"passage31","info","","黃巢勢浸盛，"
"passage34","info","","畋欲因授嶺南節度使，"
"passage34","info","","而盧攜方倚高駢，"
"passage34","info","","乃曰"
"passage34","info","","畋曰：「不然。"
"passage41","info","","」天子內亦屬駢，乃然攜議"
"passage43","info","","至相詬嫚"
"passage47","info","","帝以大臣爭口語，"
"passage47","info","","以畋為太子賓客，"
"passage47","info","","分司東都。"
"passage47","info","","俄召拜吏部尚書。"
"passage50","info","","為鳳翔隴西節度使，"
"passage52","info","","帝出梁、洋，畋上謁斜谷"
"passage60","info","","畋遣子凝績從帝，"
"passage60","info","","有詔進同中書門下平章事。"
"passage62","info","","遷檢校尚書右僕射、西面行營都統。"
"passage62","info","","乃以前靈武節度使唐弘夫為行軍司馬。"
"passage62","info","",""
"passage62","info","","賊將王璠率眾三萬來攻，"
"passage62","info","","畋使弘夫設伏以待。"
"passage68","info","","鏖戰龍尾坡"
"passage68","info","","璠遁去，禽璠子斬之"
"passage68","info","","畋招來之，"
"passage70","info","","乃與涇原程宗楚、秦州仇公遇、鄜延李孝恭、夏州拓拔思恭約盟，"
"passage75","info","","」"
"passage79","info","","以鄜、夏兵屯東渭橋"
"passage80","info","","再進司空、兼門下侍郎、京城四面行營都統，"
"passage82","info","",""
"passage82","info","","行軍司馬李昌言者屯興平"
"passage82","info","","遣麾下求為南面都統，"
"passage82","info","","輒引兵趨府"
"passage83","info","","行軍司馬李昌言者屯興平"
"passage84","info","","畋不意見襲，登城好語曰"
"passage87","info","","昌言自為留後，"
"passage87","info","","衛畋出境。"
"passage91","info","","召至行在，"
"passage91","info","","以王鐸將兵，"
"passage91","info","","復拜畋司空、門下侍郎、平章事，"
"passage91","info","","興州戍將孫鄴坐贓抵死，"
"passage91","info","","畋奏言"
"passage91","info","","請免死"
"passage93","info","","陳秋兒保嵯峨山拒賊，"
"passage93","info","","請以檢校散騎常侍隸奉天軍。"
"passage93","info","","」制皆可"
"passage95","info","","使府校書郎以上，"
"passage95","info","","監察御史裏行至大夫、常侍，"
"passage95","info","","滿三十月遷"
"passage97","info","","畋以為不可，"
"passage99","info","","」從之。"
"passage99","info","",""
"passage99","info","","時田令孜恃權有所干請，"
"passage99","info","","畋不應"
"passage101","info","","時田令孜恃權有所干請，"
"passage102","info","","陳敬瑄欲以官品居宰相上，"
"passage102","info","","」卒不肯處其下。"
"passage104","info","","令孜、敬瑄內常銜之。"
"passage105","info","","而李昌言自以襲畋而奪之鎮，"
"passage105","info","","今畋當國，"
"passage105","info","","內不喜，故三人相結，而遣客上畋過咎"
"passage109","info","","乃授檢校司徒、太子太保，"
"passage112","info","","以凝績為壁州刺史，"
"passage113","info","","徙龍州，"
"passage113","info","","年六十三，"
"passage113","info","","贈太尉。"
"passage113","info","","又贈太傅。"
"passage113","info","","凝績數歲亦卒。"
"passage113","info","","李茂貞以博野裨將戍奉天，"
"passage117","info","","茂貞感其飾擢，"
"passage117","info","","表為請謚曰文昭。"
"passage117","info","","天復初，"
"passage117","info","","與李思恭配饗僖宗廟廷，"
"passage117","info","","又贈宗楚、弘夫官。"
"passage122","info","","鄭縠者，"
"passage122","info","","薰子也"
"passage123","info","","擢為給事中，"
"passage123","info","","至侍郎。"
