passageId,type,id,tag
"passage0","info","","孟簡，"
"passage0","info","","字幾道，"
"passage0","info","","德州平昌人。"
"passage0","info","","曾祖詵"
"passage0","info","","武后時同州刺史。"
"passage0","info","","簡舉進士、宏辭連中，"
"passage0","info","","累遷倉部員外郎。"
"passage0","info","","王叔文任戶部，"
"passage0","info","","簡以不附離見疾，不敢顯黜"
"passage0","info","","宰相韋執誼為徙它曹。"
"passage0","info","","元和中，"
"passage0","info","","拜諫議大夫，"
"passage0","info","","知匭事。"
"passage0","info","","韓泰、韓曄之復刺史，"
"passage0","info","","吐突承璀為招討使，"
"passage0","info","","簡皆固爭"
"passage0","info","","詣延英言不可狀，"
"passage0","info","","以悻切出為常州刺史。"
"passage0","info","","召為給事中。"
"passage0","info","",""
"passage0","info","","代李遜為浙東觀察使"
"passage8","info","","代李遜為浙東觀察使"
"passage10","info","","以工部侍郎召還。"
"passage13","info","","及簡還半道堂牒還之，"
"passage13","info","","如例，乃聽解"
"passage14","info","",""
"passage14","info","","進戶部"
"passage14","info","","加御史中丞。"
"passage14","info","","崔群既相，"
"passage14","info","","而簡代之"
"passage15","info","","進戶部"
"passage18","info","","及出山南東道節度使，"
"passage20","info","","時有詔置臨漢監以牧馬，"
"passage20","info","","命簡兼使職。"
"passage20","info","","簡以親吏陸翰主奏邸，"
"passage22","info","","御史劾驗，"
"passage23","info","","左授太子賓客，"
"passage23","info","","分司東都，"
"passage23","info","","再貶吉州司馬。"
"passage23","info","","以赦令進睦州刺史，"
"passage23","info","","復徙常州，"
"passage23","info","","仍太子賓客分司，"
"passage29","info","","嘗與劉伯芻、歸登、蕭俯譯次梵言者。"
