passageId,type,id,tag
"passage0","info","","柳宗元，"
"passage0","info","","字子厚，"
"passage0","info","","其先蓋河東人。"
"passage0","info","","從曾祖奭為中書令，"
"passage0","info","","父鎮"
"passage0","info","","奉母隱王屋山，"
"passage0","info","","後徙於吳"
"passage3","info","","肅宗平賊，"
"passage3","info","","鎮上書言事，"
"passage3","info","","擢左衛率府兵曹參軍。"
"passage3","info","","佐郭子儀朔方府，"
"passage3","info","","三遷殿中侍御史。"
"passage3","info","","以事觸竇參，"
"passage3","info","","貶夔州司馬。"
"passage3","info","","終侍御史。"
"passage3","info","",""
"passage9","info","","第進士、博學宏辭科，"
"passage9","info","","授校書郎，"
"passage9","info","","調藍田尉。"
"passage9","info","","為監察御史裏行。"
"passage9","info","","善王叔文、韋執誼，"
"passage12","info","","與計事"
"passage12","info","","擢禮部員外郎，"
"passage12","info","",""
"passage12","info","","貶邵州刺史，"
"passage12","info","","貶永州司馬。"
"passage16","info","","雅善蕭人免"
"passage16","info","","詒書言情曰："
"passage20","info","","僕當時年三十三，自御史裏行得禮部員外郎"
"passage28","info","",""
"passage38","info","",""
"passage44","info","",""
"passage44","info","","又詒京兆尹許孟容曰"
"passage46","info","","又詒京兆尹許孟容曰"
"passage51","info","",""
"passage68","info","","尚在善和裏舊宅，"
"passage72","info","",""
"passage88","info","",""
"passage93","info","",""
"passage120","info","",""
"passage127","info","",""
"passage144","info","",""
"passage179","info","",""
"passage213","info","",""
"passage223","info","",""
"passage242","info","",""
"passage242","info","","徙柳州刺史。"
"passage242","info","","時劉禹錫得播州，"
"passage242","info","","」即具奏欲以柳州授禹錫而自往播。"
"passage242","info","","會大臣亦為禹錫請，"
"passage242","info","","因改連州。"
"passage242","info","",""
"passage253","info","","年四十七。"
"passage253","info","",""
"passage260","info","","韓愈評其文曰"
"passage262","info","","愈因碑以實之云。"
