passageId,type,id,tag
"passage0","info","","中宗庶人韋氏，"
"passage0","info","","京兆萬年人。"
"passage0","info","","祖弘表"
"passage0","info","","貞觀中曹王府典軍。"
"passage0","info","",""
"passage0","info","","後被選為妃"
"passage4","info","","嗣聖初，"
"passage4","info","","立為皇后。"
"passage4","info","","俄與帝處房陵，"
"passage7","info","","後居中宮。"
"passage9","info","","上官昭容與政事，"
"passage9","info","","方敬暉等將盡誅諸武，"
"passage9","info","","得幸於後，卒謀暉等誅之。"
"passage12","info","","三思諷群臣上後號為順天皇后。"
"passage12","info","","乃親謁宗廟"
"passage12","info","","贈父玄貞上洛郡王。"
"passage12","info","","左拾遺賈虛已建言"
"passage17","info","","」不聽。"
"passage18","info","","宗楚客率群臣請加號「翊聖」，"
"passage18","info","","詔可"
"passage21","info","","太史迦葉志忠表上《桑條歌》十二篇，"
"passage22","info","","」乃賜志忠第一區，"
"passage22","info","","彩七百段"
"passage23","info","","楚客又諷補闕趙延禧離釋《桑條》為九十八代，"
"passage23","info","","帝大喜"
"passage23","info","","擢延禧諫議大夫。"
"passage23","info","",""
"passage23","info","","於是昭容以武氏事動後。"
"passage26","info","","於是昭容以武氏事動後。"
"passage35","info","","國子祭酒葉靜能善禁架，"
"passage35","info","","常侍馬秦客高醫，"
"passage35","info","","光祿少卿楊均善烹調，"
"passage35","info","","綿引入後廷"
"passage38","info","","乃以刑部尚書裴談、工部尚書張錫輔政，"
"passage38","info","","留守東都，"
"passage38","info","","詔將軍趙承福、薛簡以兵五百衛譙王重福，"
"passage38","info","","與兄溫定策"
"passage38","info","","立溫王重茂為皇太子，"
"passage40","info","","太子即位，"
"passage40","info","","是為殤帝。"
"passage40","info","","皇太后臨朝，"
"passage40","info","","溫總內外兵"
"passage40","info","","族弟濯、播，宗子捷、璿，璿〗甥高崇及武延秀，分領左右屯營、羽林、飛騎、萬騎。"
"passage45","info","","俄而臨淄王引兵夜披玄武門入羽林，殺璿、播、崇於寢"
"passage45","info","","斧關叩太極殿，後遁入飛騎營"
"passage45","info","","為亂兵所殺。"
"passage46","info","","追貶為庶人"
