passageId,type,id,tag
"passage0","info","","鄭獬，"
"passage0","info","","字毅夫，"
"passage0","info","","安州安陸人。"
"passage2","info","","進士第一。"
"passage2","info","","通判陳州，"
"passage2","info","","入直集賢院、度支判官、修起居注、知制誥。"
"passage2","info","",""
"passage2","info","","治永昭山陵"
"passage15","info","","」帝嘉納之。"
"passage15","info","","至則試之秘閣，"
"passage15","info","","命以官"
"passage21","info","","出知荊南。"
"passage31","info","","判三班院。"
"passage31","info","",""
"passage31","info","","召獬夕對內東門，"
"passage31","info","","命草吳奎知青州及張方平、趙抃參政事三制，"
"passage31","info","","賜雙燭送歸舍人院，"
"passage31","info","","外廷無知者。"
"passage31","info","","遂拜翰林學士。"
"passage40","info","",""
"passage40","info","","為王安石所惡"
"passage40","info","","出為侍讀學士、知杭州。"
"passage40","info","","御史中丞呂誨乞還之，"
"passage44","info","","徙青州。"
"passage44","info","","提舉鴻慶宮，"
"passage44","info","","年五十一。"
"passage44","info","","滕甫為安州，"
