passageId,type,id,tag
"passage0","info","","頲"
"passage0","info","","字廷碩，"
"passage1","info","","第進士，"
"passage1","info","","調烏程尉。"
"passage1","info","","武后封嵩高，"
"passage1","info","","舉賢良方正異等，"
"passage1","info","","除左司禦率府胄曹參軍。"
"passage1","info","","」再遷監察御史。"
"passage1","info","","詔覆來俊臣等冤獄，"
"passage1","info","","頲驗發其誣"
"passage6","info","","遷給事中、修文館學士，"
"passage6","info","","拜中書舍人。"
"passage6","info","","時瑰同中書門下三品，"
"passage6","info","",""
"passage12","info","","」遷太常少卿，"
"passage12","info","","仍知制誥。"
"passage12","info","","起為工部侍郎，"
"passage12","info","","辭不拜，終制乃就職"
"passage14","info","","」乃詔以頲為中書侍郎。"
"passage18","info","","」頲頓首謝"
"passage20","info","","明日加知制誥，"
"passage20","info","","給政事食"
"passage21","info","","時李軿對掌書命，"
"passage23","info","","」俄襲封許國公。"
"passage23","info","",""
"passage55","info","",""
"passage55","info","","時詔立靖陵碑"
"passage55","info","","命頲為之詞，"
"passage56","info","","時詔立靖陵碑"
"passage58","info","","」帝不納其言"
"passage59","info","",""
"passage59","info","","進同紫微黃門平章事，"
"passage59","info","","修國史，"
"passage59","info","","與宋璟同當國。"
"passage62","info","","二人相得歡甚"
"passage65","info","","罷為禮部尚書。"
"passage65","info","","俄檢校益州大都督長史，"
"passage65","info","","按察節度劍南諸州。"
"passage65","info","","詔頲收劍南山澤鹽鐵自贍。"
"passage75","info","",""
"passage75","info","","從封泰山，"
"passage75","info","","詔頌朝覲壇"
"passage75","info","","還，分主十銓事"
"passage76","info","","從封泰山，"
"passage78","info","","年五十八。"
"passage84","info","","」即日帳次哭洛城南門"
"passage85","info","","詔贈右丞相，"
"passage85","info","","謚曰文憲。"
"passage90","info","","與張說以文章顯"
"passage90","info","","故時號「燕許大手筆」。"
"passage90","info","","帝愛其文，"
