passageId,type,id,tag
"passage0","info","","上官儀，"
"passage0","info","","字游韶，"
"passage0","info","","陜州陜人"
"passage1","info","","父弘"
"passage1","info","","為隋江都宮副監，"
"passage4","info","","擢進士第，"
"passage4","info","","召授弘文館直學士。"
"passage4","info","","遷秘書郎。"
"passage4","info","","遣儀視槁"
"passage7","info","","轉起居郎。"
"passage7","info","","高宗即位，"
"passage7","info","","為秘書少監，"
"passage7","info","","進西臺同東西臺三品，"
"passage7","info","","時以雍州司士參軍韋絢為殿中侍御史，"
"passage13","info","","謂為「上官體」。"
"passage13","info","",""
"passage13","info","","坐梁王忠事下獄死，"
"passage16","info","","帝因大怒，將廢為庶人，召儀與議。"
"passage18","info","","」帝使草詔。"
"passage20","info","","帝乃悔；又恐後怨恚"
"passage20","info","","乃曰：「上官儀教我。"
"passage20","info","","」後由是深惡儀。"
"passage22","info","","儀為諮議，"
"passage22","info","","與王伏勝同府。"
"passage22","info","","許敬宗構儀與忠謀大逆，"
