passageId,type,id,tag
"passage0","info","","王峻，"
"passage0","info","","字秀峰，"
"passage0","info","","相州安陽人也。"
"passage0","info","","父豐，本郡樂營使。"
"passage2","info","","張筠鎮相州，"
"passage2","info","","遂畜之"
"passage3","info","","及莊宗入魏州，"
"passage3","info","","筠棄鎮南渡，"
"passage3","info","","以峻自隨"
"passage4","info","","時租庸使趙巖訪筠於其第，"
"passage4","info","","筠召峻聲歌以侑酒"
"passage5","info","","寄食於符離陳氏之家，"
"passage5","info","","乃事三司使張延朗，"
"passage6","info","","漢祖盡得延朗之資產仆從，"
"passage6","info","","從歷數鎮"
"passage6","info","","常為典客。"
"passage6","info","","授客省使，"
"passage6","info","","奉使荊南，"
"passage6","info","","留於襄、漢為監軍，"
"passage6","info","","入為內客省使。"
"passage6","info","","及趙思綰作亂於永興，"
"passage6","info","","漢隱帝命郭從義討之，"
"passage6","info","","以峻為兵馬都監。"
"passage6","info","","從義與峻不協，"
"passage6","info","","改宣徽北院使。"
"passage6","info","","加檢校太傅，"
"passage6","info","","轉南院使。"
"passage6","info","",""
"passage6","info","","峻為監軍，"
"passage6","info","","留駐鄴城。"
"passage15","info","","從太祖赴闕，"
"passage16","info","","受漢太后令，"
"passage16","info","","充樞密使。"
"passage16","info","","峻與王殷在京聞變，"
"passage16","info","","乃遣侍衛馬軍都指揮使郭崇往宋州，"
"passage16","info","","前申州刺史馬鐸往許州，"
"passage16","info","","亦峻之謀也。"
"passage16","info","","太祖踐阼，"
"passage16","info","","加平章事，"
"passage16","info","","尋兼右僕射、門下侍郎平章事，"
"passage16","info","","監修國史。"
"passage25","info","",""
"passage25","info","","劉崇與契丹圍晉州，"
"passage25","info","","太祖用為行營都部署，"
"passage25","info","","以徐州節度使王彥超為副。"
"passage34","info","","峻軍既過絳郡"
"passage35","info","","峻入晉州，"
"passage37","info","","時永興軍節度使李洪信，"
"passage37","info","","以救援晉州為辭，"
"passage37","info","","及劉崇北遁，"
"passage37","info","","屯於京兆，"
"passage37","info","","洪信懼，"
"passage39","info","","峻軍回"
"passage39","info","","太祖厚加優賜。"
"passage39","info","","時慕容彥超叛於兗州，"
"passage39","info","","命峻為隨駕一行都部署，"
"passage39","info","","從駕還京"
"passage47","info","","潛龍將佐未甚進用，"
"passage47","info","","其後鄭仁誨、李重進、向訓等稍遷要職，"
"passage47","info","","峻心忌之"
"passage58","info","","巖侄崇勛，居於陳郡，峻為求官田宅以賜之"
"passage58","info","","峻受詔檢校。"
"passage61","info","","邀求兼領青州，"
"passage61","info","","太祖不得已而授之。"
"passage61","info","","求暫赴任"
"passage61","info","","從之。"
"passage64","info","","戶部侍郎趙上交權知貢舉，"
"passage64","info","","上交嘗詣峻，"
"passage64","info","","上交不達其旨，"
"passage64","info","","峻銜之"
"passage68","info","","詬責上交，"
"passage70","info","","上交詣本廳謝峻，"
"passage70","info","","峻奏上交知舉不公"
"passage70","info","","又奏請以顏愆、陳觀代範質、李穀為相。"
"passage77","info","","」峻退至中書。"
"passage84","info","","」即召翰林學士徐臺符等草制。"
"passage84","info","","貶授商州司馬，"
"passage84","info","","差供奉官蔣光遠援送赴商州。"
"passage84","info","","死於貶所，時廣順三年三月也。"
"passage84","info","","{{《資治通鑑》：峻至商州，"
"passage95","info","","{{《五代史闕文》"
"passage95","info","","河東劉崇引契丹攻晉州。"
"passage95","info","","遣王峻率師赴援，"
